"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"C. Ripley","England 4.","Swindon Town","GK","33","225000","2027-06-30","35","3518","0","0","0","0.52","England","right","191","no","1.36","0.03","100","0.54","85.71","0","2.09","0","0","0","0","0","0","0","0","0","0.1","100","0.23","88.89","0.03","0","0","34.43","80.91","23.59","73.64","17.78","65.47","0.01","0","0.03","8.47","61.63","0.64","16","0.08","13.71","83.21","1.05","3.22","67.46","0.96","-3.34","-0.085","2"
"N. Smith","England 4.","Tranmere Rovers","CB, LCB","29","450000","2027-06-30","35","3496","3","3.75","0","0.02","England","right","180","no","8.6","4.32","76.79","8.47","67.17","0.95","7.68","0.08","0.1","0.05","21","0.54","28.57","14.286","0.03","0","0.03","0","0.85","45.45","1","0.03","0","23.86","74.87","11.4","60.95","3.78","44.9","0","0","0.03","2.93","50","0.41","12.5","0.13","5.28","48.78","","","0","0","","",""
"D. Collinge","England 4.","Barnet","RCB, RB","27","0","","35","3495","1","2.65","1","2.07","England","right","186","no","7.78","5.48","79.81","6.18","58.75","0.13","5.94","0.03","0.07","0","21","0.54","9.52","4.762","0.57","50","0.64","48","2.55","32.32","1.13","1.08","0.08","39.84","81.06","18.28","69.58","6.93","51.3","0.05","0.1","0.23","7.47","61.38","1.29","40","0.54","8.65","71.73","","","0","0","","",""
"Z. Hemming","England 4.","Chesterfield","GK","25","500000","2028-06-30","35","3475","0","0","0","0.15","England","right","188","no","1.58","0.1","75","0.75","96.55","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0.1","100","0","0","0","25.48","73.88","17.38","62.44","13.86","54.77","0","0","0.05","7.9","52.46","0.47","0","0.03","9.48","78.96","1.14","3.34","65.89","1.1","-1.63","-0.042","1.76"
"J. Tucker","England 4.","Colchester United","RCB","26","275000","2027-06-30","34","3434","2","1.3","1","1.18","England","right","192","no","6.6","2.7","74.76","6.47","66.4","0.5","7.04","0.05","0.03","0.03","12","0.31","33.33","16.667","0.21","25","0.05","100","0.66","36","0.81","0.31","0","47.38","78.82","22.85","64.22","11.11","51.89","0.03","0","0.1","8.36","54.86","1.07","36.59","0.42","11.58","65.16","","","0","0","","",""
"C. McJannett","England 4.","Grimsby Town","LCB","27","175000","2027-06-30","34","3417","1","1.22","0","0.07","England","left","173","no","8.24","4.82","73.22","7.43","60.99","0.42","8.39","0.03","0.03","0.03","15","0.4","20","6.667","0.37","28.57","0.68","61.54","2.42","52.17","0.58","1.42","0.03","50.54","80.41","23.39","65.2","10.25","44.22","0","0.03","0","9.96","58.2","1.16","27.27","0.21","10.88","64.16","","","0","0","","",""
"J. Eastwood","England 4.","Cambridge United","GK","29","100000","2026-06-30","34","3415","0","0","0","0","England","right","193","no","1.95","0","0","0.42","93.75","0","2.94","0","0","0","0","0","0","0","0","0","0","0","0.26","90","0","0","0.03","18.32","73.67","11.73","60.45","9.67","54.5","0","0","0","5.77","45.66","0.71","0","0","6.35","80.5","0.71","2.69","73.53","0.83","4.55","0.12","1.66"
"L. Billington","England 4.","Crewe Alexandra","RB, LCB","22","0","2026-06-30","35","3406","0","1.12","2","1.69","England","right","185","no","8.11","5.73","60.37","5.05","53.93","0.29","6.46","0","0.03","0","17","0.45","29.41","0","2.11","36.25","0.66","44","1.88","43.66","0.58","1.03","0.05","40.56","71.73","20.4","59.59","9.06","40.52","0.04","0","0.24","8.48","52.34","2.99","43.36","0.55","10.94","62.08","","","0","0","","",""
"A. Flint","England 4.","Walsall","CB","36","100000","2026-06-30","34","3405","1","3.28","3","1.15","England","right","197","no","7.43","2.33","75","7.32","63.18","0.5","7.19","0.03","0.09","0.03","23","0.61","21.74","4.348","0.16","66.67","0.08","66.67","0.5","47.37","1.43","0.11","0","23.89","71.13","13.59","59.34","6.79","52.92","0.03","0","0.13","5.21","52.28","0.77","27.59","0.34","7.59","63.76","","","0","0","","",""
"J. Lynch","England 4.","Fleetwood Town","GK","32","225000","2027-06-30","34","3399","0","0","0","0.22","England","right","188","no","2.17","0.11","25","0.13","80","0","3.18","0","0","0","0","0","0","0","0","0","0","0","0.45","88.24","0","0","0","20.57","80.69","14.59","73.87","11.68","68.03","0.01","0","0.03","5.51","65.38","0.29","18.18","0.05","8.98","86.14","1.11","3.28","66.13","1.01","-3.79","-0.1","1.03"
"J. Bedeau","England 4.","Notts County","LCB","26","325000","2027-06-30","34","3386","0","0.4","1","2.02","England","left","182","no","7.7","4.96","67.96","5.97","55.96","0.38","6.51","0","0.01","0","4","0.11","25","0","0.9","42.42","0.3","63.64","1.51","41.82","0.49","0.79","0.11","50.07","80.85","24.62","70.3","6.57","32.92","0.06","0","0.14","7.5","58.76","1.45","41.51","0.36","9.53","64.66","","","0","0","","",""
"H. Rodgers","England 4.","Grimsby Town","RB","29","250000","2026-06-30","34","3370","2","1.51","1","2.69","England","right","189","no","6.65","3.55","65.41","5.72","67.76","0.29","7.23","0.05","0.04","0","26","0.69","15.38","7.692","2.11","27.85","0.75","71.43","2.62","39.8","1.34","0.83","0.05","33.06","67.61","17.71","59.88","3.98","45.64","0.07","0.08","0.29","6.09","57.89","2.67","48","0.75","8.36","63.26","","","0","0","","",""
"R. Glover","England 4.","Barnet","AMF, LW, RAMF","25","0","","35","3365","4","6.58","1","7","England","right","0","no","5.62","3.13","60.68","7.3","46.15","0.05","6.27","0.11","0.18","0","53","1.42","32.08","7.547","5.43","30.05","6.45","61.83","11.53","46.17","3.9","2.65","0.24","34.53","69.56","9.44","58.07","2.19","34.15","0.19","0.08","0.72","3.29","49.59","4.57","49.71","1.15","5.38","74.13","","","0","0","","",""
"K. Watts","England 4.","Cambridge United","LCB","26","250000","2027-06-30","34","3334","5","3.29","0","1.25","England","left","192","no","6.24","3.4","73.02","7.86","57.39","0.38","5.63","0.13","0.09","0.13","20","0.54","40","25","0.3","63.64","0.22","87.5","1.27","53.19","0.97","0.59","0.05","40.44","77.3","20.92","64.52","9.85","53.97","0.03","0.03","0.11","8.4","53.7","0.76","35.71","0.22","10.07","67.83","","","0","0","","",""
"A. Senior","England 4.","Barnet","LB, RB, LCB","24","0","","35","3324","7","8.47","2","0.67","England","right","183","no","7.99","5.47","66.83","4.9","61.33","0.54","7.17","0.19","0.23","0.11","59","1.6","38.98","11.864","1.44","32.08","1.54","43.86","3.68","41.18","2.27","1.52","0.3","30.41","76.14","13.75","65.35","5.14","44.74","0.02","0","0.11","6.15","56.39","1.62","43.33","0.3","7.07","70.11","","","0","0","","",""
"J. Flint","England 4.","Crawley Town","LCB","25","450000","2026-06-30","33","3298","1","4.07","1","2.68","England","left","178","no","8.54","5.35","68.88","7.56","54.15","0.3","8.47","0.03","0.11","0.03","35","0.96","40","2.857","0.98","38.89","2.02","58.11","4.72","50.87","1.36","2.81","0.52","46.36","81.05","22.57","71.7","6.69","44.08","0.07","0.05","0.16","7.86","57.64","1.53","42.86","0.52","9.8","69.64","","","0","0","","",""
"M. Pinnock","England 4.","Bromley","LW, LWB, LAMF","31","300000","","34","3294","1","2.31","9","13.58","England","left","178","no","5.03","3.42","62.4","2.6","30.53","0.08","3.89","0.03","0.06","0","49","1.34","24.49","2.041","5.46","41.5","2.7","46.46","5.87","33.95","1.53","0.82","0.27","25.82","60","8.99","44.38","5.05","38.38","0.37","0.03","0.93","4.7","42.44","5.16","52.38","0.74","7.05","70.93","","","0","0","","",""
"J. Day","England 4.","Cheltenham Town","GK","35","100000","2027-06-30","33","3264","0","0","0","0","England","left","190","no","1.54","0.08","66.67","0.69","96","0","2.06","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0","0","0","19.14","79.11","11.72","67.06","9.98","62.43","0","0","0","4.36","57.59","0.33","0","0","7.47","78.6","1.52","4.83","68.57","1.44","-2.84","-0.078","1.79"
"W. Boyle","England 4.","Shrewsbury Town","LCB, CB","30","250000","2027-06-30","34","3259","3","3.84","1","0.96","England","left","191","no","9.33","4.72","70.76","8.92","62.54","0.5","7.76","0.08","0.11","0.06","28","0.77","42.86","10.714","0.3","27.27","0.14","20","0.61","31.82","1.24","0.22","0","28.44","70.87","16.4","61.28","5.94","46.51","0.03","0.06","0.17","4.83","51.43","0.88","21.88","0.36","7.73","57.86","","","0","0","","",""
"M. Macey","England 4.","Colchester United","GK","31","250000","2026-06-30","33","3256","0","0","0","0","England","right","201","no","1.52","0","0","0.44","75","0","2.37","0","0","0","0","0","0","0","0","0","0","0","0.19","100","0","0","0","19.02","83.87","10.25","71.97","7.02","59.06","0","0","0","2.43","51.14","0.28","10","0.03","5.36","74.23","1.02","3.07","66.67","0.92","-3.54","-0.098","2.13"
"L. Offord","England 4.","Milton Keynes Dons","LCB, RCB","26","275000","","33","3251","2","2.53","1","0.42","England","right","182","no","9.22","5.79","71.77","5.7","54.37","0.36","7.2","0.06","0.07","0.03","15","0.42","33.33","13.333","0.53","36.84","0.25","88.89","1.66","41.67","0.72","0.75","0.06","37.4","72.02","20.82","60.64","10.6","45.95","0.01","0","0.08","8.5","52.12","1.08","41.03","0.36","10.46","61.9","","","0","0","","",""
"C. MacGillivray","England 4.","Milton Keynes Dons","GK","33","225000","2026-06-30","33","3249","0","0","0","0","Scotland","right","188","no","1.52","0.03","100","0.55","90","0","2.21","0","0","0","0","0","0","0","0","0","0","0","0.11","75","0","0","0","19.34","79.08","13.32","70.06","10.69","63.21","0","0","0","4.82","58.05","0.19","0","0","7.48","84.81","0.83","2.99","72.22","0.76","-2.56","-0.071","1.86"
"L. Garbutt","England 4.","Salford City","LCB, LWB","32","175000","2027-06-30","33","3237","3","2.78","3","5.38","England","left","180","no","8.4","6.17","63.51","5.25","51.32","0.39","6.94","0.06","0.08","0","38","1.06","47.37","7.895","1.31","29.79","0.61","63.64","1.97","46.48","0.44","1.31","0.17","37.51","75.39","17.79","63.91","7.65","43.27","0.15","0.03","0.19","8.31","57.86","1.95","35.71","0.42","9.09","67.28","","","0","0","","",""
"R. Hutchinson","England 4.","Crewe Alexandra","LB","25","250000","2027-06-30","34","3211","3","1.17","4","3.51","England","left","177","no","7.2","5.24","59.36","3.03","45.37","0.17","5.73","0.08","0.03","0","27","0.76","25.93","11.111","3.03","39.81","1.88","76.12","5.05","52.22","1.21","1.46","0.2","34.08","72.53","14.24","61.22","6.11","46.33","0.1","0","0.42","5.52","53.81","3.34","54.62","0.81","8.49","67","","","0","0","","",""
"E. Monthe","England 4.","Oldham Athletic","LCB","31","225000","2026-06-30","32","3206","2","3.27","0","0.19","Cameroon","left","194","no","9.97","5.17","83.7","5.56","63.13","0.59","8.1","0.06","0.09","0","17","0.48","35.29","11.765","0.2","0","0.45","81.25","2.67","47.37","0.51","0.87","0.14","25.12","72.29","13.7","59.43","5.7","50.25","0.01","0.03","0","4.66","57.23","0.84","26.67","0.25","7.38","58.56","","","0","0","","",""
"M. Hudson","England 4.","Oldham Athletic","GK","27","0","2028-06-30","32","3206","0","0","1","0.46","England","right","193","no","2.13","0.03","0","0.62","86.36","0","3.12","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0","0","0","21.67","78.37","17.18","73.2","14.51","68.67","0.01","0","0.03","8.11","69.2","0.45","18.75","0.08","11.17","88.94","0.84","3.34","74.79","0.94","3.6","0.101","1.77"
"C. Slicker","England 4.","Barnet","GK","23","300000","2028-06-30","32","3194","0","0.01","0","0.2","England","right","191","yes","2.96","0.17","83.33","0.56","90","0","5.02","0","0","0","1","0.03","0","0","0","0","0.03","0","0.25","77.78","0","0","0","29.14","75.63","22.35","68.98","18.15","62.73","0.01","0","0.06","9.33","61.63","0.54","31.58","0.2","13.22","83.8","0.9","2.9","68.93","0.84","-2.28","-0.064","1.21"
"M. Young","England 4.","Salford City","GK","19","0","2028-06-30","32","3188","0","0","1","0","England","right","191","no","2.65","0.03","0","0.28","100","0","4.43","0","0","0","0","0","0","0","0","0","0","0","0.2","85.71","0.03","0","0","22.73","74.16","18.29","68.98","15.47","64.78","0","0.03","0.06","9.68","61.22","0.65","21.74","0.14","11.29","88.25","1.21","3.92","69.06","1.25","1.39","0.039","1.75"
"A. Gilbey","England 4.","Milton Keynes Dons","LCMF, AMF","31","300000","2026-06-30","32","3185","8","5.6","3","3.16","England","right","183","no","5.82","4.72","56.29","3.84","49.26","0.2","4.17","0.23","0.16","0","46","1.3","47.83","17.391","0.71","28","1.05","45.95","4.21","38.26","1.86","1.02","0.37","24.39","70.8","10.6","56.27","3.73","40.91","0.09","0","0.34","5.09","52.22","1.7","41.67","0.57","4.13","66.44","","","0","0","","",""
"J. Belshaw","England 4.","Notts County","GK","35","100000","2027-06-30","32","3176","0","0","0","0","England","right","191","no","1.11","0.09","66.67","0.47","93.75","0","1.48","0","0","0","0","0","0","0","0","0","0.06","100","0.15","60","0","0","0","22.38","75.69","17.64","69.65","14.22","63.37","0","0","0","5.21","57.87","0.44","13.33","0.03","11.09","77.31","1.2","3.89","69.17","1.23","1.02","0.03","1.46"
"R. Smith","England 4.","Harrogate Town","AMF, LAMF","23","0","2027-06-30","35","3147","1","4.2","4","4.49","England","","0","no","6.95","6.43","63.56","3","27.62","0.14","3.69","0.03","0.12","0","38","1.09","31.58","2.632","2.66","31.18","4.18","60.27","8.64","43.38","2.72","2.89","0.66","31.2","71.49","9.09","55.97","2.4","39.29","0.13","0.03","0.37","3.57","61.6","2.29","52.5","0.8","4.55","62.26","","","0","0","","",""
"A. Read","England 4.","Colchester United","RDMF, LDMF","26","250000","2026-06-30","33","3125","5","3.5","2","4.3","England","left","178","no","7.72","4.84","67.86","2.42","54.76","0.35","6.25","0.12","0.1","0","36","1.04","38.89","13.889","0.81","42.86","1.09","65.79","5.39","46.52","0.69","0.66","0.12","40.35","83.15","11.46","60.55","4.67","48.15","0.12","0.17","0.32","5.82","60.4","1.81","52.38","0.58","5.82","62.38","","","0","0","","",""
"G. Kilkenny","England 4.","Swindon Town","LCMF, RCMF, DMF","26","300000","2028-06-30","33","3123","1","0.57","1","1.07","Republic of Ireland","right","175","no","8.04","6.25","62.67","2.56","38.2","0.12","6.13","0.03","0.02","0","22","0.63","31.82","4.545","0.89","41.94","1.21","54.76","5.53","34.9","0.4","1.3","0.17","42.97","83.43","12.77","70.2","3.57","39.52","0.03","0.03","0.14","6.25","67.28","1.76","45.9","0.37","6.34","65.45","","","0","0","","",""
"J. Evans","England 4.","Harrogate Town","LDMF, LCMF","25","0","","32","3111","0","1.41","2","1.33","England","left","173","no","9.43","7.23","70","3.53","36.07","0.49","4.53","0","0.04","0","15","0.43","26.67","0","1.48","29.41","1.27","63.64","4.92","44.12","0.64","1.01","0.43","28.41","80.86","9.08","69.43","2.14","50","0.04","0","0.2","4.31","74.5","1.42","42.86","0.32","5.09","67.05","","","0","0","","",""
"I. Kanu","England 4.","Barnet","LWB, RW, LAMF","26","0","","35","3109","1","2.84","4","4.69","England","right","182","no","6.51","5.7","67.01","3.21","27.03","0.06","4.34","0.03","0.08","0","39","1.13","33.33","2.564","2.92","32.67","7.06","50.41","16.79","39.48","3.18","3.76","0.49","27.21","73.19","7.9","56.78","2.66","44.57","0.14","0.14","0.49","3.07","51.89","2.63","48.35","0.75","4.75","68.29","","","0","0","","",""
"M. Cheek","England 4.","Bromley","CF","34","0","2026-06-30","34","3106","16","15.48","3","3.03","England","right","186","no","2.55","1.74","53.33","13.79","38.24","0.06","2.34","0.35","0.45","0.09","71","2.06","49.3","22.535","0.52","22.22","0.64","45.45","3.16","33.94","3.51","0.41","0.03","12.6","54.71","3.19","41.82","0.75","34.62","0.09","0.06","0.29","1.91","43.94","1.16","35","0.75","1.51","69.23","","","0","0","","",""
"G. Smith","England 4.","Bromley","GK","32","0","2026-06-30","31","3095","0","0","0","0","England","left","185","no","1.19","0.06","100","0.47","87.5","0","1.55","0","0","0","0","0","0","0","0","0","0.03","100","0.06","100","0","0","0","14.74","70.41","13.29","68.05","12.45","65.89","0","0","0","7.74","65.79","0.44","6.67","0.03","9.04","90.03","0.87","3.75","76.74","1.02","5.13","0.149","1.19"
"O. Wright","England 4.","Accrington Stanley","GK","23","0","2026-06-30","31","3085","0","0","0","0","England","","187","no","0.96","0.06","50","0.32","100","0","1.35","0","0","0","0","0","0","0","0","0","0.03","0","0.12","50","0","0","0","19.37","74.55","13.3","63.38","11.76","59.31","0","0","0","4.08","53.57","0.18","0","0","7.88","78.89","0.9","3.59","74.8","1.01","3.53","0.103","1.75"
"I. Odutayo","England 4.","Bromley","LB, LCB","23","0","2026-06-30","34","3084","2","1.07","5","1.8","England","left","185","no","7.44","5.34","60.66","4.38","50.67","0.32","5.62","0.06","0.03","0","10","0.29","40","20","2.07","45.07","0.76","61.54","3.82","51.91","0.35","1.34","0.12","27.99","63.09","17.92","55.37","9.19","42.54","0.05","0.09","0.38","9.28","52.2","2.8","45.83","0.53","10.1","73.7","","","0","0","","",""
"A. Charles","England 4.","Bromley","DMF, LDMF, RDMF","26","0","2026-06-30","33","3071","1","1.06","2","1.48","Grenada","","178","no","10.05","6.39","67.43","5.48","54.55","0.41","7.51","0.03","0.03","0","15","0.44","6.67","6.667","0.97","27.27","0.59","70","3.19","52.29","0.29","0.38","0.06","34.14","68.58","15.15","55.51","7.09","41.74","0.04","0","0.21","8","51.65","1.85","31.75","0.38","7.12","67.08","","","0","0","","",""
"C. Barker","England 4.","Crawley Town","RCB","23","50000","","32","3066","1","1.9","1","1.09","England","right","0","no","9.51","5.34","59.89","7.93","49.63","0.91","10.99","0.03","0.06","0.03","21","0.62","23.81","4.762","1.06","41.67","0.32","63.64","1.85","47.62","1","1.09","0.09","50.28","80.56","23.54","69.2","8.16","41.73","0.03","0.03","0.21","8.31","54.42","1.82","30.65","0.26","10.39","68.08","","","0","0","","",""
"P. Brough","England 4.","Tranmere Rovers","LCB, LB, LWB","30","275000","2027-06-30","34","3061","1","1.68","1","0.63","England","left","191","no","9.76","5.41","62.5","6.38","53.46","0.59","9.15","0.03","0.05","0","17","0.5","23.53","5.882","1.53","30.77","0.21","71.43","1.09","27.03","0.71","0.44","0","32.64","72.7","18.05","67.26","6.53","55.86","0.02","0","0.09","5.5","57.75","1.59","37.04","0.21","8.64","63.27","","","0","0","","",""
"M. Roberts","England 4.","Walsall","GK","24","0","2026-06-30","31","3047","0","0","0","0","England","","0","yes","1.54","0.09","66.67","0.59","85","0","1.88","0","0","0","0","0","0","0","0","0","0","0","0.06","50","0","0","0","11.84","67.83","9.81","62.95","8.54","56.75","0","0","0","4.93","50.3","0.5","0","0","5.73","81.44","0.92","3.25","71.82","1.04","4.22","0.125","1.54"
"R. McKenzie","England 4.","Gillingham","RCMF, CB, RCB","27","200000","2027-06-30","33","3034","4","6.02","0","1.22","England","right","184","no","6.59","3.71","70.4","6.32","59.15","0.39","5.18","0.06","0.18","0","34","1.01","29.41","11.765","0.74","24","0.39","46.15","2.08","40","1.33","0.56","0.06","20.32","71.09","9.14","57.14","3.53","50.42","0.04","0.06","0.18","2.88","52.58","1.1","35.14","0.56","4.54","55.56","","","0","0","","",""
"W. Stanway","England 4.","Barrow","GK","24","0","2026-06-30","31","3023","0","0","0","0","England","right","193","no","2.08","0.09","66.67","1.07","86.11","0","2.64","0","0","0","0","0","0","0","0","0","0","0","0.33","90.91","0","0","0","22.03","80.54","15.63","74.48","12.41","70.02","0","0","0","4.82","64.2","0.3","10","0.06","9.79","87.54","1.37","4.58","70.13","1.22","-4.94","-0.147","2.83"
"T. O'Reilly","England 4.","Crewe Alexandra","RAMF","22","0","","35","3021","6","3.18","10","7.49","England","left","170","yes","6.58","6.55","55","3.66","13.82","0.06","4.08","0.18","0.09","0","63","1.88","25.4","9.524","3.6","30.58","6.02","51.49","14.45","37.11","2.53","1.52","0.12","24.55","70.02","6.41","57.67","1.79","28.33","0.22","0.15","0.6","2.68","58.89","3.52","42.37","0.66","4.23","73.24","","","0","0","","",""
"N. Ofoborh","England 4.","Barnet","LCMF, LDMF","26","200000","2026-06-30","33","2971","5","2.39","2","2.3","England","right","175","no","7.79","4.51","61.07","4.48","45.27","0.45","7.85","0.15","0.07","0","57","1.73","36.84","8.772","0.88","44.83","2.33","53.25","7.03","43.1","0.91","0.64","0.06","38.93","80.78","13.54","65.1","3.15","45.19","0.07","0.03","0.3","6.12","69.31","2.06","58.82","0.91","6.09","74.13","","","0","0","","",""
"J. Robson","England 4.","Oldham Athletic","LB","28","250000","2027-06-30","30","2958","0","1.47","2","3.52","Scotland","left","173","no","10.8","7.94","62.84","7.06","52.16","0.4","8.15","0","0.04","0","17","0.52","29.41","0","2.98","33.67","1.98","64.62","4.56","46","1.4","0.85","0.15","31","65.46","16.76","59.71","6.33","44.71","0.11","0.06","0.4","6.36","59.33","2.59","49.41","0.64","9.77","67.29","","","0","0","","",""
"C. Raglan","England 4.","Barrow","CB, RCB","32","0","2027-06-30","31","2946","1","2.24","1","0.49","England","right","183","no","9.35","5.1","71.26","8.07","66.67","0.73","7.19","0.03","0.07","0.03","18","0.55","27.78","5.556","0.24","37.5","0.12","75","0.76","52","0.98","0.31","0.06","31.04","79.43","14.51","65.68","6.29","54.85","0.01","0.03","0.06","4.83","61.39","0.52","35.29","0.12","7.61","64.66","","","0","0","","",""
"S. Clucas","England 4.","Shrewsbury Town","LWB, LB","35","300000","2027-06-30","31","2878","2","1.58","4","3.19","England","left","178","no","8.69","5.22","71.86","3.6","52.17","0.16","6.31","0.06","0.05","0","39","1.22","17.95","5.128","2.85","32.97","1.88","60","3.56","44.74","1.53","1.31","0.34","31.43","73.53","12.04","62.86","4.69","53.33","0.1","0.09","0.34","4.85","63.87","2.66","48.24","0.63","8.04","72.76","","","0","0","","",""
"D. Matthews","England 4.","Accrington Stanley","RCB, CB, LCB","26","0","2027-06-30","29","2871","1","1.75","0","0.01","England","right","0","no","8.46","5.49","66.86","12.54","61.25","0.28","6.53","0.03","0.05","0.03","14","0.44","35.71","7.143","0.22","28.57","0.38","75","2.48","56.96","0.63","0.47","0.09","30.75","72.88","17.52","63.33","8.24","44.49","0","0","0.03","6.3","51.24","0.85","7.41","0.13","8.87","62.54","","","0","0","","",""
"L. Kelly","England 4.","Milton Keynes Dons","DMF, LDMF, LCMF","30","300000","","33","2858","0","0.9","5","4.51","England","right","163","no","8.06","6.2","62.44","1.61","29.41","0.06","5.99","0","0.03","0","25","0.79","12","0","1.86","40.68","0.35","63.64","1.92","42.62","0.57","0.63","0.09","39.49","74.24","17.23","58.32","6.99","36.04","0.14","0.13","0.25","8.88","52.84","2.61","48.19","0.44","8","67.32","","","0","0","","",""
"I. Heath","England 4.","Accrington Stanley","LWB","21","0","2027-06-30","29","2857","4","6","4","3.65","England","right","0","yes","4.35","3.56","61.06","1.32","23.81","0.09","2.92","0.13","0.19","0","59","1.86","37.29","6.78","3.06","32.99","5.51","55.43","11.28","37.71","3.75","3.34","0.54","22.4","71.45","5.13","51.53","1.7","31.48","0.11","0.06","0.5","2.21","47.14","2.05","49.23","0.6","3.59","65.79","","","0","0","","",""
"L. Young","England 4.","Cheltenham Town","RCMF, LCMF","33","125000","","32","2842","2","1.33","1","2.85","England","right","173","no","6.68","4.24","66.42","3.04","53.13","0.57","5.32","0.06","0.04","0","30","0.95","33.33","6.667","1.2","52.63","0.19","66.67","1.87","44.07","0.32","0.44","0.03","35.02","75.05","14.85","59.28","7.09","44.64","0.09","0","0.16","7.82","55.87","1.68","49.06","0.19","7.16","70.8","","","0","0","","",""
"L. Hoole","England 4.","Shrewsbury Town","RCB, RWB, RB","23","200000","2026-06-30","33","2841","3","1.99","1","0.48","England","right","178","no","10.01","7.22","66.67","6.21","56.12","0.41","6.28","0.1","0.06","0.03","14","0.44","50","21.429","0.76","33.33","0.76","66.67","2.15","45.59","0.98","0.89","0.06","26.71","70.46","14.22","61.25","5.83","46.2","0.02","0","0.13","5.86","52.43","0.89","28.57","0.25","7.13","59.56","","","0","0","","",""
"J. Connolly","England 4.","Crewe Alexandra","RCB","24","375000","2026-06-30","33","2827","2","3.28","0","0.4","England","right","185","no","8.72","5.03","67.72","10.67","58.21","1.21","7.76","0.06","0.1","0.03","14","0.45","28.57","14.286","0.19","16.67","0.06","0","1.02","53.13","1.05","0.29","0","38.14","76.79","18.91","64.48","8.18","51.36","0.01","0.03","0.06","6.05","57.89","0.7","27.27","0.22","9.17","58.68","","","0","0","","",""
"D. Daniels","England 4.","Oldham Athletic","RCB, CB","32","225000","2027-06-30","29","2823","0","1.88","0","0.11","Montserrat","right","186","no","8.1","4.65","72.6","7.27","49.12","0.61","6.8","0","0.06","0","10","0.32","50","0","0.16","60","0.35","81.82","1.79","50","0.51","0.45","0.1","25.5","76.38","14.41","67.48","6.38","52.5","0","0","0.06","5.48","59.88","0.61","26.32","0.16","7.24","71.81","","","0","0","","",""
"E. Bonds","England 4.","Fleetwood Town","RCMF, DMF, LCMF","25","275000","2027-06-30","31","2820","2","1.79","3","2.47","England","right","179","no","10.47","8.11","75.2","3.51","51.82","0.45","5.81","0.06","0.06","0","20","0.64","25","10","0.57","38.89","1.53","43.75","7.69","29.88","0.83","0.45","0.1","29.55","74.73","10.72","55.95","3.06","41.67","0.08","0.06","0.29","5.07","58.49","1.5","48.94","0.61","5.74","59.44","","","0","0","","",""
"B. Morris","England 4.","Harrogate Town","RDMF, DMF, RCMF","29","300000","2026-06-30","31","2807","1","1.09","2","0.41","England","right","182","no","7.98","5.07","56.96","4.39","46.72","0.38","6.77","0.03","0.03","0","38","1.22","26.32","2.632","0.74","52.17","1.09","32.35","3.4","23.58","0.38","0.74","0.19","50.79","78.35","20.3","64.61","8.69","54.98","0.01","0","0.19","9.94","63.23","1.64","47.06","0.48","11.41","69.94","","","0","0","","",""
"S. Gale","England 4.","Gillingham","LCB, RB, RCB","21","0","2028-06-30","31","2800","1","3.58","1","1.72","England","","0","no","9.93","7.36","76.42","5.18","60.87","0.39","5.98","0.03","0.12","0","15","0.48","33.33","6.667","1","29.03","0.87","74.07","4.18","36.92","1.09","1.13","0.48","29.89","69.89","15.62","58.02","7.97","51.21","0.06","0.06","0.13","6.17","56.25","1.38","37.21","0.42","8.23","64.45","","","0","0","","",""
"J. Sparkes","England 4.","Bristol Rovers","LB, LWB","25","400000","2027-06-30","31","2798","1","1.05","0","5.48","England","left","177","no","6.56","4.99","61.94","2.38","54.05","0.19","5.36","0.03","0.03","0","18","0.58","27.78","5.556","4.63","42.36","2.35","69.86","4.37","55.88","0.93","0.64","0","29.5","64.23","12.32","49.35","7.43","40.69","0.18","0","0.39","5.89","44.26","4.12","45.31","0.23","8.3","66.67","","","0","0","","",""
"H. Araujo","England 4.","Colchester United","LCB","21","0","2027-06-30","28","2790","0","0.29","1","0.3","England","left","182","yes","7.39","4.23","80.92","6.65","55.34","0.48","5.98","0","0.01","0","6","0.19","16.67","0","0.19","33.33","0.35","63.64","1.45","51.11","0.23","0.74","0.03","46.39","80.67","22.19","69.19","10","47.42","0.01","0","0.03","7.42","62.17","0.9","28.57","0.19","11.23","64.94","","","0","0","","",""
