"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"W. Sonne","Denmark 2.","Brøndby U19","GK","19","0","","25","2443","0","0","0","0","Denmark","unknown","0","no","2.39","0.15","50","0.44","83.33","0","3.17","0","0","0","0","0","0","0","0","0","0","0","0.04","0","0","0","0","35.92","86.05","17.76","74.69","8.22","49.33","0","0","0","1.92","34.62","0.18","20","0.04","6.23","55.62","1.51","5.38","71.92","1.66","4.13","0.152","1.58"
"A. Amrani","Denmark 2.","OB U19","LCB, LB","17","0","2027-06-30","25","2409","4","3","2","1.12","Denmark","unknown","0","no","7.25","4.93","68.94","3.44","61.96","0.45","4.72","0.15","0.11","0.11","20","0.75","45","20","0.15","50","0.52","85.71","3.7","49.49","1.01","0.93","0","63.06","91.23","23.24","83.44","4.86","49.23","0.04","0.07","0.19","7.47","76","0.78","28.57","0.19","9.38","77.69","","","0","0","","",""
"M. Pimpong","Denmark 2.","Midtjylland U19","CF","18","0","2027-06-30","23","2168","16","14.78","4","2.48","Denmark","unknown","0","no","3.03","2.45","54.24","6.48","43.59","0.12","2.12","0.58","0.61","0.25","89","3.69","59.55","17.978","0.25","50","2.32","42.86","10.25","28.34","5.56","0.79","0","17.39","79","2.95","60.56","0.54","76.92","0.1","0","0.42","1.25","66.67","0.91","77.27","1.12","1.45","74.29","","","0","0","","",""
"M. Tuka","Denmark 2.","Nordsjælland U19","LCB, LB","18","0","2030-12-31","23","2134","1","0.31","1","0.73","Sweden","unknown","0","no","8.1","5.82","74.64","2.02","58.33","0.34","4.98","0.04","0.01","0","8","0.34","50","12.5","0.3","14.29","0.84","60","4.6","47.71","0.17","1.35","0.13","77.35","92.04","25.05","82.49","5.82","56.52","0.03","0","0.08","11.51","80.22","1.64","48.72","0.72","11.72","81.29","","","0","0","","",""
"O. Vestergaard","Denmark 2.","Randers U19","GK","18","0","2026-06-30","22","2122","0","0","0","0","Denmark","","0","no","2.12","0.13","66.67","0.59","85.71","0","2.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.46","83.16","13.66","68.94","8.82","54.33","0","0","0","1.1","26.92","0.04","0","0","6.91","49.69","2.33","5.94","60.71","1.74","-13.92","-0.59","1.78"
"M. Kruse","Denmark 2.","Esbjerg U19","LCMF, RCMF","18","0","","22","2110","6","4.59","2","1.53","Denmark","unknown","0","no","6.14","4.95","65.52","1.19","57.14","0.04","2.85","0.17","0.2","0.04","34","1.45","44.12","17.647","0.98","47.83","1.88","52.27","7.59","41.01","2.3","1.41","0.09","29.3","83.11","7.59","67.42","2.56","58.33","0.07","0","0.38","3.11","65.75","1.45","67.65","0.77","3.67","65.12","","","0","0","","",""
"C. Risom","Denmark 2.","Silkeborg U19","GK","19","0","2026-06-30","22","2100","0","0","0","0","Denmark","unknown","0","no","2.49","0.39","55.56","0.51","91.67","0.04","2.29","0","0","0","0","0","0","0","0","0","0.04","100","0.13","100","0","0","0","37.03","90.51","17.74","82.85","7.54","62.5","0","0","0","1.67","33.33","0.13","0","0","6.13","67.83","1.59","4.46","64.42","1.17","-9.77","-0.419","1.84"
"A. Kristiansen","Denmark 2.","Esbjerg U19","DMF","17","0","","22","2090","2","0.8","3","2.22","Denmark","unknown","0","no","10.21","6.76","67.52","1.12","42.31","0.3","5.36","0.09","0.03","0","18","0.78","11.11","11.111","0.78","50","1.03","50","3.92","41.76","0.39","0.78","0.04","52.84","84.43","17.27","69.83","5.77","57.46","0.1","0.09","0.43","8.35","72.16","1.42","42.42","0.34","8.31","69.43","","","0","0","","",""
"L. Mandal Andersen","Denmark 2.","Sønderjyske U19","RCMF, RDMF, DMF","19","0","","22","2022","0","1.19","1","2.13","Denmark","","0","no","7.66","5.07","65.79","0.89","60","0.18","4.79","0","0.05","0","24","1.07","16.67","0","1.38","22.58","0.67","86.67","2.4","42.59","1.29","0.49","0.09","45.36","80.18","15.31","64.53","5.79","44.62","0.09","0.22","0.27","7.48","66.07","2.98","43.28","1.02","6.72","66.23","","","0","0","","",""
"O. Einarsson Morales","Denmark 2.","Esbjerg U19","LCB","19","0","","22","2013","0","0.29","1","0.54","Iceland","unknown","0","no","7.82","4.43","65.66","2.82","52.38","0.63","4.85","0","0.01","0","4","0.18","25","0","0.4","33.33","0.09","50","0.85","31.58","0.76","0.4","0","54.77","82.94","24.55","70.49","11.54","46.9","0.02","0","0.04","9.25","59.9","0.94","33.33","0.36","12.79","73.08","","","0","0","","",""
"G. Ruby-Johansen","Denmark 2.","Brøndby U19","LCB, RCB","17","0","2028-06-30","22","2003","1","1.47","0","0.15","Denmark","unknown","0","no","7.95","5.62","64.8","2.65","54.24","0.45","5.25","0.04","0.07","0.04","9","0.4","44.44","11.111","0.36","25","0.13","66.67","1.57","45.71","0.94","1.17","0","69.15","90.06","29.57","83.13","6.43","53.85","0.01","0","0.04","10.38","77.49","0.81","38.89","0.31","11.77","72.9","","","0","0","","",""
"M. Bjerregaard","Denmark 2.","Horsens U19","LCMF, DMF, RCMF","17","0","","23","1972","0","0.69","0","0.12","Denmark","unknown","0","no","8.17","7.07","67.74","1.32","65.52","0.32","3.86","0","0.03","0","8","0.37","25","0","0.23","20","0.5","63.64","4.2","47.83","0.41","0.59","0.14","34","83.22","8.4","65.22","1.46","43.75","0.01","0","0","3.61","72.15","0.64","28.57","0.14","4.7","58.25","","","0","0","","",""
"V. Gaml","Denmark 2.","Randers U19","LW, LAMF, CF","18","0","","21","1955","6","5.66","1","2.81","Denmark","unknown","0","no","8.93","8.88","59.07","1.57","26.47","0.09","3.14","0.23","0.26","0","41","1.89","31.71","14.634","1.24","18.52","3.31","51.39","8.42","45.9","2.81","2.03","0.55","26.98","70.82","9.48","62.62","1.89","39.02","0.13","0.37","0.51","3.59","60.26","2.81","44.26","1.34","4.74","66.02","","","0","0","","",""
"S. Larsen","Denmark 2.","Brøndby U19","RCMF","17","0","","24","1955","2","2.33","1","0.88","Denmark","unknown","0","no","6.21","5.75","59.2","1.24","51.85","0.09","3.82","0.09","0.11","0.05","25","1.15","32","8","0.87","21.05","1.66","47.22","6.86","38.93","1.43","1.43","0.05","30.15","80.46","8.56","69.89","2.21","50","0.04","0.14","0.28","3.13","69.12","1.66","52.78","0.92","4.19","64.84","","","0","0","","",""
"N. Johansen","Denmark 2.","Brøndby U19","LW, CF, LAMF","18","0","2027-06-30","25","1940","5","4.83","1","1.55","Denmark","unknown","0","no","5.8","4.92","60.38","1.67","33.33","0.28","3.31","0.23","0.22","0.05","36","1.67","44.44","13.889","1.21","19.23","3.06","43.94","6.96","33.33","3.11","1.81","0.46","17.95","69.77","5.24","61.06","1.44","61.29","0.07","0","0.32","1.72","54.05","1.39","46.67","1.02","2.92","71.43","","","0","0","","",""
"M. Nielsen","Denmark 2.","Randers U19","RCMF, LCMF, LDMF","18","0","2027-06-30","20","1929","2","1.57","0","2.69","Denmark","","0","no","9.05","6.86","62.59","0.65","42.86","0.19","4.89","0.05","0.07","0","10","0.47","30","20","0.75","50","0.75","75","3.22","55.07","0.75","1.45","0.14","50.44","86.68","16.94","73.28","4.53","51.55","0.13","0.09","0.09","7.47","75.63","1.73","45.95","0.84","7.19","66.23","","","0","0","","",""
"M. Samson","Denmark 2.","AaB U19","LCB","18","0","2026-06-30","21","1920","0","0.46","1","0.35","Denmark","unknown","0","no","7.59","5.2","72.97","2.02","53.49","0.52","4.17","0","0.02","0","2","0.09","0","0","0","0","0.84","77.78","2.91","58.06","0.19","0.38","0","65.91","92.82","25.59","85.9","4.88","60.58","0.02","0","0.05","5.77","74.8","0.28","16.67","0.05","8.81","75.53","","","0","0","","",""
"E. Petersen","Denmark 2.","Sønderjyske U19","RB","17","0","","23","1871","1","1.09","2","0.87","Denmark","right","0","no","9","8.61","64.8","1.25","42.31","0.24","3.76","0.05","0.05","0","5","0.24","20","20","1.49","29.03","1.3","44.44","5.29","37.27","1.11","1.11","0","36.41","76.35","12.65","65.4","3.7","40.26","0.04","0","0.19","4.33","61.11","1.78","45.95","0.63","6.93","61.81","","","0","0","","",""
"J. Sigurðsson","Denmark 2.","Lyngby U19","CF","19","0","","20","1865","15","10.56","0","0.73","Iceland","unknown","0","no","3.86","3.04","74.6","6.13","44.88","0.05","1.66","0.48","0.51","0.1","54","2.61","57.41","27.778","0.39","37.5","1.88","48.72","9.7","33.83","3.28","1.59","0.1","10.52","66.97","2.9","45","0.58","16.67","0.04","0","0.24","1.79","51.35","0.87","11.11","0.39","1.59","57.58","","","0","0","","",""
"A. Klaster","Denmark 2.","Vejle U19","RCB, LCB","18","0","2026-06-30","21","1864","0","1.11","0","0.28","Denmark","unknown","0","no","9.61","5.12","66.04","2.9","66.67","1.01","6.89","0","0.05","0","9","0.43","22.22","0","0.05","100","0.14","66.67","1.45","53.33","0.72","0.34","0","58.42","87.52","22.55","73.45","6.23","49.61","0.01","0","0","5.12","55.66","0.53","9.09","0.05","8.74","59.67","","","0","0","","",""
"R. Helveg","Denmark 2.","OB U19","LB","19","0","2026-06-30","24","1863","1","1.1","2","3.04","Denmark","","0","no","7.58","8.02","60.84","2.51","40.38","0.1","3.25","0.05","0.05","0","10","0.48","10","10","2.37","36.73","1.16","50","4.25","44.32","1.01","1.5","0.24","38.36","78.21","12.71","61.98","5.85","42.98","0.15","0.05","0.39","4.78","52.53","2.46","43.14","0.34","6.96","66.67","","","0","0","","",""
"V. Dahl","Denmark 2.","Silkeborg U19","LCMF, DMF, RCMF","19","0","","21","1830","2","1","3","0.62","Denmark","unknown","0","no","7.13","6.64","60.74","0.54","36.36","0.1","2.91","0.1","0.05","0","13","0.64","30.77","15.385","0.64","23.08","0.84","52.94","4.92","33","0.89","1.97","0.3","61.87","88.87","15.84","76.4","3.1","60.32","0.03","0.15","0.15","6.44","78.63","1.92","53.85","0.89","6.49","68.94","","","0","0","","",""
"J. Jensen","Denmark 2.","Esbjerg U19","RCB","20","0","2027-06-30","20","1830","1","0.35","0","0.07","Denmark","unknown","0","no","9.98","5.95","66.94","3.49","42.25","0.93","5.94","0.05","0.02","0","5","0.25","20","20","0.25","20","0.15","100","1.97","52.5","0.3","0.54","0.05","61.18","84.57","25.92","75.71","8.46","46.51","0","0","0","6.93","62.41","0.74","26.67","0.2","11.75","62.34","","","0","0","","",""
"C. Seiger","Denmark 2.","Randers U19","LCB, CB","18","0","2027-06-30","21","1825","2","2.78","0","1.11","Denmark","unknown","0","no","7.45","4.04","68.29","4.04","68.29","0.79","4.75","0.1","0.14","0.05","14","0.69","21.43","14.286","0.15","0","0.2","100","1.18","58.33","1.13","0.2","0.05","45.86","86.56","17.26","74","5.38","50.46","0.05","0.05","0.05","4.14","52.38","0.59","25","0.25","6.81","54.35","","","0","0","","",""
"A. Aslani","Denmark 2.","Lyngby U19","RCMF, LCMF, LCB","18","0","2026-06-30","19","1819","0","1.02","0","0.17","North Macedonia","unknown","0","no","10.24","8.11","72.56","2.67","50","0.3","4.94","0","0.05","0","6","0.3","16.67","0","0.4","37.5","0.54","63.64","4.8","42.27","0.35","0.59","0","44.43","83.63","16.28","72.04","4.16","50","0.01","0.1","0","5.44","65.45","0.69","50","0.25","6.58","61.65","","","0","0","","",""
"C. Svart","Denmark 2.","Brøndby U19","RB, LB, RCMF","17","0","2027-06-30","23","1806","1","0.98","4","1.91","Denmark","unknown","0","no","9.87","8.42","63.31","1.1","40.91","0.15","6.07","0.05","0.05","0","5","0.25","80","20","1.5","50","1.05","52.38","4.88","39.8","1","2.54","0.35","54.97","78.6","20.23","63.79","5.83","40.17","0.1","0.15","0.4","10.17","64.22","3.04","52.46","1","10.07","75.25","","","0","0","","",""
"A. Yaz Ates","Denmark 2.","Randers U19","RB, RW","17","0","","21","1793","0","1.03","3","2.29","Denmark","unknown","0","no","10.89","10.89","62.67","2.61","42.31","0.2","4.24","0","0.05","0","10","0.5","50","0","3.11","35.48","1.66","69.7","4.82","51.04","1.46","2.01","0.25","29.26","70.67","11.44","62.28","2.91","46.55","0.12","0.1","0.6","3.46","57.97","3.16","39.68","0.75","6.37","62.2","","","0","0","","",""
"C. Jørgensen","Denmark 2.","Horsens U19","RCMF, LCMF","17","0","2027-06-30","20","1770","4","3.71","0","1.58","Denmark","unknown","0","no","10.37","9","63.84","1.83","36.11","0.31","5.05","0.2","0.19","0.05","39","1.98","28.21","10.256","0.97","31.58","2.75","50","9.05","42.13","2.24","1.53","0.2","24.71","75.93","7.58","56.38","2.59","45.1","0.08","0.2","0.25","4.02","59.49","1.63","37.5","0.46","3.92","67.53","","","0","0","","",""
"V. Gustafsen","Denmark 2.","Nordsjælland U19","RB","18","0","2028-06-30","21","1767","1","2.09","4","3.08","Denmark","right","0","no","7.03","6.32","65.32","2.09","56.1","0.1","3.69","0.05","0.11","0","19","0.97","26.32","5.263","2.95","29.31","1.78","62.86","7.03","46.38","3.16","2.39","0.15","48.49","81.41","11.66","61.57","2.55","22","0.16","0","0.66","4.43","47.13","3.01","49.15","1.32","5.86","62.61","","","0","0","","",""
"T. Nilsson","Denmark 2.","Lyngby U19","RCB","18","0","","19","1758","0","0.36","0","0.2","Denmark","","0","no","8.24","5.07","73.74","2.1","63.41","0.46","5.03","0","0.02","0","3","0.15","66.67","0","0.31","33.33","0.46","66.67","3.17","40.32","0.56","0.61","0.1","59.39","87.5","24.22","78.01","7.47","55.48","0.01","0","0","7.63","70.47","0.67","30.77","0.26","11.26","70","","","0","0","","",""
"G. Ejsing","Denmark 2.","AaB U19","RCMF, CF","19","0","","19","1749","5","5.79","6","5.01","Denmark","","0","no","5.66","5.2","57.43","0.72","28.57","0.1","2.76","0.26","0.3","0","53","2.73","35.85","9.434","1.96","34.21","1.6","41.94","4.94","34.38","3.14","0.72","0.1","34.43","74.59","11.68","59.47","3.45","44.78","0.26","0.26","1.03","4.27","56.63","2.78","48.15","1.13","6.07","60.17","","","0","0","","",""
"L. Andersen","Denmark 2.","OB U19","CF","19","0","","20","1749","14","9.75","3","2.41","Denmark","unknown","0","no","3.24","3.96","51.95","5.45","37.74","0","1.38","0.72","0.5","0","64","3.29","50","21.875","0.72","28.57","2.98","39.66","11.53","28.57","3.91","0.93","0.15","11.94","74.57","1.6","61.29","0.26","60","0.12","0.05","0.31","0.57","63.64","0.72","50","0.62","0.98","57.89","","","0","0","","",""
"M. Nasnas","Denmark 2.","København U19","RCMF, LCMF, LDMF","16","0","2028-12-31","22","1737","1","1.23","2","1.33","Denmark","unknown","0","no","8.5","6.11","74.58","1.14","27.27","0.26","5.02","0.05","0.06","0","14","0.73","14.29","7.143","0.47","22.22","0.67","46.15","2.85","41.82","0.41","0.98","0.05","60.62","89.83","17.62","80.88","3.06","52.54","0.07","0.16","0.26","9.43","81.32","1.81","40","0.78","8.29","82.5","","","0","0","","",""
"N. Gammelgaard","Denmark 2.","Vejle U19","LW, LAMF, CF","17","0","2028-12-31","21","1733","11","5.12","6","5.86","Denmark","right","0","no","4.15","4.52","63.22","0.57","18.18","0.05","1.41","0.52","0.27","0","56","2.91","58.93","19.643","2.49","37.5","5.5","64.15","12","45.02","2.65","3.48","0.36","32.3","72.03","9.71","59.36","3.69","47.89","0.3","0.31","1.04","4.41","57.65","4.15","47.5","1.66","7.58","70.55","","","0","0","","",""
"A. Drexel","Denmark 2.","Esbjerg U19","GK","18","0","2026-06-30","18","1733","0","0","0","0","Denmark","unknown","0","no","2.6","0.26","80","0.47","88.89","0","2.32","0","0","0","0","0","0","0","0","0","0","0","0.1","100","0","0","0","33.7","91.83","13.45","81.85","7.89","70.39","0","0","0","1.51","55.17","0.05","0","0","6.13","73.73","1.56","5.76","72.97","1.77","4.16","0.216","2.03"
"W. Møller","Denmark 2.","Silkeborg U19","LCB","18","0","2028-06-30","19","1727","1","1.87","0","0.07","Denmark","unknown","0","no","8.91","5.68","68.81","1.67","59.38","0.57","5.07","0.05","0.1","0.05","3","0.16","66.67","33.333","0.1","50","0.16","66.67","1.51","34.48","0.47","1.82","0.1","70.09","91.23","28.19","85.95","3.6","40.58","0","0","0.05","8.08","79.35","0.47","22.22","0.16","9.43","70.72","","","0","0","","",""
"S. Christoffersen","Denmark 2.","Silkeborg U19","LWF, RWF, CF","18","0","2026-06-30","21","1724","9","7.37","1","0.33","Denmark","","0","no","3.97","4.44","64.71","1.62","35.48","0","1.08","0.37","0.38","0","33","1.72","57.58","27.273","0.47","22.22","1.72","21.21","7.57","28.97","3.03","1.98","0.31","24.74","81.86","5.48","66.67","0.78","60","0.02","0.05","0.1","1.98","73.68","1.31","52","0.84","2.98","61.4","","","0","0","","",""
"D. Jóhannesson","Denmark 2.","Nordsjælland U19","RCMF, LCMF","19","0","","20","1684","7","5.59","2","2.76","Iceland","right","0","no","7.75","7.05","62.88","1.5","53.57","0.16","4.16","0.27","0.3","0","35","1.87","42.86","20","1.76","42.42","1.28","62.5","5.24","39.8","3.15","1.66","0.27","47.03","81.48","13.31","69.88","3.95","50","0.15","0.27","0.69","7.75","73.1","3.53","65.15","1.92","8.76","77.44","","","0","0","","",""
"G. Rubæk","Denmark 2.","AaB U19","RCB","18","0","","20","1676","0","0.58","1","0.1","Denmark","unknown","0","no","10.42","7.46","64.03","2.42","57.78","0.59","5.27","0","0.03","0","4","0.21","25","0","0.11","0","0.54","60","2.15","45","0.32","0.54","0.11","68.74","88.2","24.7","75.87","5.05","42.55","0.01","0","0.11","5.91","75.45","0.32","33.33","0.11","10.04","53.48","","","0","0","","",""
"A. Lund Jørgensen","Denmark 2.","Esbjerg U19","CF, LWF","18","0","2026-06-30","19","1660","7","7.23","2","1.17","Denmark","","0","no","4.28","4.77","60.23","2.55","29.79","0","1.36","0.38","0.39","0.05","37","2.01","59.46","18.919","1.68","12.9","2.87","45.28","9.49","32.57","3.8","2.22","0.43","18.22","78.57","3.2","69.49","0.43","62.5","0.06","0","0.38","0.87","62.5","2.06","52.63","1.14","1.57","75.86","","","0","0","","",""
"A. Lodberg","Denmark 2.","Midtjylland U19","RB, RCB","19","0","","18","1652","0","0.46","0","2.42","Denmark","","0","no","8.06","7.46","62.04","1.74","56.25","0.44","4.26","0","0.03","0","13","0.71","23.08","0","3.81","27.14","0.49","44.44","2.02","35.14","1.09","1.42","0.11","49.25","77.65","16.67","64.05","9.37","56.4","0.13","0","0.38","8.93","63.41","3.87","38.03","0.93","11.22","75.73","","","0","0","","",""
"M. Abrahamsen","Denmark 2.","OB U19","LW, CF","19","0","2026-06-30","21","1650","8","7.01","5","2.85","Denmark","","0","no","6.49","7.15","55.73","2.13","28.21","0","2.8","0.33","0.38","0","39","2.13","35.9","20.513","1.85","35.29","4.04","45.95","11.4","42.58","2.56","2.29","0.33","25.2","72.08","8.45","65.16","2.45","44.44","0.16","0.11","0.49","3.93","59.72","3.49","56.25","1.25","5.02","73.91","","","0","0","","",""
"M. Eskildsen","Denmark 2.","OB U19","GK","18","0","2028-06-30","17","1641","0","0.19","0","0","Denmark","unknown","0","no","2.58","0.22","50","0.6","81.82","0","3.13","0","0.01","0","1","0.05","100","0","0","0","0","0","0","0","0.05","0","0","37.07","88.61","17.77","79.01","10.64","64.95","0","0","0","3.18","48.28","0.27","0","0","7.18","67.94","1.43","3.95","63.89","1.23","-3.59","-0.197","1.26"
"M. Ekberg","Denmark 2.","Horsens U19","RB, RWB, LWB","17","0","2027-06-30","21","1639","2","1.26","1","1.5","Denmark","","0","no","8.57","8.24","56","1.92","34.29","0.16","3.82","0.11","0.07","0","14","0.77","21.43","14.286","3.4","35.48","3.62","65.15","7.91","54.17","1.43","2.69","0.66","34.05","74.03","12.52","60.53","2.97","35.19","0.08","0.05","0.33","4.17","57.89","3.57","46.15","0.77","6.7","65.57","","","0","0","","",""
"S. Lodberg","Denmark 2.","Midtjylland U19","RAMF, CF, RWF","19","0","2030-06-30","18","1636","9","5.28","6","5.86","Denmark","","0","no","2.53","2.42","52.27","0.66","25","0","1.62","0.44","0.29","0","47","2.59","44.68","19.149","3.19","37.93","4.51","60.98","9.08","46.67","2.64","3.47","0.61","34.6","76.47","8.86","62.11","5.17","52.13","0.32","0.28","1.1","5.06","66.3","5.28","50","1.87","6.49","83.05","","","0","0","","",""
"V. Fjeldgaard","Denmark 2.","AaB U19","CF","18","0","","22","1631","14","8.87","1","2.74","Denmark","unknown","0","no","2.81","2.7","48.98","3.86","35.71","0.11","1.63","0.72","0.49","0.17","51","2.81","47.06","27.451","0.77","35.71","1.49","44.44","5.35","29.9","3.97","0.61","0.11","16.22","72.79","4.19","47.37","1.27","56.52","0.15","0.06","0.39","1.93","51.43","1.16","52.38","0.66","2.15","74.36","","","0","0","","",""
"F. Vestergaard","Denmark 2.","Midtjylland U19","LCMF, DMF, AMF","17","0","","19","1629","0","1.36","0","0.77","Denmark","unknown","0","no","9.83","9.94","54.44","1.16","33.33","0.22","5.31","0","0.07","0","13","0.72","15.38","0","0.94","23.53","3.37","40.98","9.39","37.65","1.16","1.44","0.17","36.24","85.37","10.17","72.28","1.33","45.83","0.04","0","0.28","4.42","82.5","1.38","52","0.77","4.59","68.67","","","0","0","","",""
"S. Mørk","Denmark 2.","OB U19","RB, RCB","17","0","2027-06-30","25","1628","0","0.41","3","2.14","Denmark","unknown","0","no","7.41","6.86","63.71","2.49","35.56","0.39","3.79","0","0.02","0","5","0.28","0","0","2.65","50","0.72","53.85","2.93","58.49","0.61","1.05","0.06","47.99","83.76","15.59","69.86","4.42","42.5","0.12","0","0.5","5.97","60.19","2.76","48","0.33","7.96","71.53","","","0","0","","",""
"E. Arnarsson","Denmark 2.","Midtjylland U19","LB, LCB","18","0","2028-12-31","21","1603","2","0.79","3","2.57","Iceland","unknown","0","no","9.49","6.68","64.71","1.01","38.89","0.28","6.33","0.11","0.04","0","14","0.79","42.86","14.286","4.38","32.05","2.08","56.76","4.94","35.23","1.4","2.69","0.28","46.21","77.28","14.49","64.73","5.95","55.66","0.14","0.11","0.45","6.18","64.55","4.27","39.47","1.07","9.43","75.6","","","0","0","","",""
"E. Pedersen","Denmark 2.","Sønderjyske U19","RW, RAMF, RWF","19","0","","19","1602","10","5.44","1","3.79","Denmark","unknown","0","no","5.67","6.29","51.79","1.8","46.88","0","2.22","0.56","0.31","0","32","1.8","50","31.25","1.57","32.14","2.02","55.56","6.35","43.36","4.27","1.52","0.22","18.26","67.08","3.48","56.45","0.73","38.46","0.21","0","0.51","1.46","65.38","2.19","41.03","1.29","3.09","58.18","","","0","0","","",""
"P. Chapipis","Denmark 2.","Horsens U19","CF, RW, AMF","17","0","2027-06-30","22","1598","1","3.79","2","2.65","Denmark","unknown","0","no","4.79","6.42","42.98","0.79","35.71","0.06","2.26","0.06","0.21","0.06","23","1.3","39.13","4.348","2.82","36","3.49","46.77","8.67","31.17","2.7","2.65","0.51","22.87","69.7","5.8","64.08","1.24","45.45","0.15","0.06","0.45","2.2","58.97","3.1","45.45","0.84","4.11","71.23","","","0","0","","",""
"M. Engsted","Denmark 2.","Esbjerg U19","CF, LWF, LW","18","0","","23","1596","5","4.06","3","2.94","Denmark","unknown","0","no","3.38","3.83","44.12","2.48","27.27","0.06","1.65","0.28","0.23","0.06","21","1.18","52.38","23.81","0.68","33.33","0.62","54.55","5.86","25","2.65","1.07","0.11","22.44","79.65","4.12","61.64","0.79","42.86","0.17","0.06","0.56","1.69","66.67","1.24","45.45","0.9","2.37","61.9","","","0","0","","",""
"L. Almajid Eggert","Denmark 2.","AGF U19","LB, LWB","17","0","","19","1581","1","0.58","0","0.7","Denmark","unknown","0","no","8.82","9.05","59.75","0.63","36.36","0.23","3.59","0.06","0.03","0","9","0.51","33.33","11.111","1.02","16.67","2.22","51.28","6.03","32.08","0.85","1.82","0.11","35.98","83.54","11.33","71.86","1.99","37.14","0.04","0","0.06","3.19","62.5","1.14","40","0.28","4.95","52.87","","","0","0","","",""
"S. Larsen","Denmark 2.","Sønderjyske U19","CF","19","0","2026-12-31","20","1579","7","9.93","2","0.74","Denmark","unknown","0","no","3.13","4.16","39.73","4.27","45.33","0","1.65","0.28","0.57","0.06","43","2.45","48.84","16.279","0.4","0","0.85","40","9.86","24.86","4.16","0.57","0.17","16.42","70.83","3.7","58.46","0.4","100","0.04","0","0.28","1.54","51.85","1.08","47.37","0.91","1.77","58.06","","","0","0","","",""
"C. Storch","Denmark 2.","AGF U19","CB, RCB","17","0","","17","1568","2","1.96","1","0.99","Denmark","unknown","0","no","8.72","5.97","65.38","2.41","52.38","0.75","5.68","0.11","0.11","0","7","0.4","57.14","28.571","0.4","57.14","0.17","100","1.66","44.83","0.8","1.03","0.17","57.23","89.07","22.96","80","5.22","46.15","0.06","0.06","0.29","4.42","63.64","0.69","58.33","0.4","7.69","65.67","","","0","0","","",""
"V. Bolander","Denmark 2.","OB U19","RCB, CB, LCB","18","0","2026-06-30","21","1567","0","0.82","1","0.97","Denmark","unknown","0","no","10.34","6.83","64.71","4.25","62.16","0.34","7.06","0","0.05","0","3","0.17","33.33","0","0.17","0","0.34","66.67","3.16","52.73","0.69","1.21","0","67.72","88.38","23.78","74.88","9.07","56.96","0.06","0.11","0.17","9.02","69.43","0.92","37.5","0.46","10.68","75.81","","","0","0","","",""
"J. Bennedsgaard","Denmark 2.","Esbjerg U19","RCMF","17","0","2027-06-30","17","1556","1","0.94","3","1.43","Denmark","unknown","0","no","7.23","8.04","57.55","1.68","17.24","0.06","2.58","0.06","0.05","0","18","1.04","22.22","5.556","1.45","36","1.62","42.86","6.71","38.79","0.98","1.33","0.35","33.32","82.29","7.98","56.52","3.59","51.61","0.08","0.29","0.52","4.28","68.92","2.2","39.47","0.46","4.74","67.07","","","0","0","","",""
"N. Derlich Biel","Denmark 2.","Sønderjyske U19","LCB, RCB, CB","18","0","","22","1554","1","0.64","0","0.18","Denmark","unknown","0","no","8.28","5.79","61","1.45","56","0.81","5.45","0.06","0.04","0.06","6","0.35","16.67","16.667","0.52","11.11","0.23","0","1.27","45.45","0.17","0.75","0","48.53","81.03","21.95","69.66","9.38","48.77","0.01","0","0.06","8.92","53.9","1.56","7.41","0.06","10.14","69.14","","","0","0","","",""
"A. Vladimir","Denmark 2.","Midtjylland U19","LCB, RCB","17","0","","17","1552","0","1.07","1","0.45","Denmark","unknown","0","no","8.29","5.28","65.93","3.13","51.85","0.46","5.96","0","0.06","0","10","0.58","30","0","0.17","33.33","0.41","71.43","2.15","40.54","0.75","1.57","0.12","69.18","87.59","29.11","77.09","11.54","55.78","0.03","0","0.17","14.9","68.09","1.57","33.33","0.58","12.58","84.79","","","0","0","","",""
"O. Klang","Denmark 2.","Nordsjælland U19","DMF, RCMF","18","0","","21","1537","1","0.86","1","2.82","Sweden","unknown","0","no","10.48","10.89","60.22","0.7","66.67","0.06","4.97","0.06","0.05","0","14","0.82","28.57","7.143","1","47.06","1.29","59.09","9.95","44.71","0.82","1.46","0.12","55.45","85.11","14.05","67.08","3.92","46.27","0.17","0.18","0.53","6.62","60.18","2.52","55.81","1.17","6.62","70.8","","","0","0","","",""
