"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"H. Biggins","England 4.","Carlisle United","RCMF, DMF","29","200000","2026-06-30","17","1351","0","1.89","2","0.84","England","right","175","yes","6.06","4.2","58.73","3.4","31.37","0.33","4.48","0","0.13","0","18","1.2","16.67","0","1.8","22.22","1.4","57.14","7.59","38.6","1.33","1.2","0.2","38.9","82.71","10.06","69.54","2.6","43.59","0.06","0.07","0.13","4.13","66.13","1.67","40","0.2","5.2","66.67","","","0","0","","",""
"J. Connolly","England 4.","Crewe Alexandra","RCB, LCB","24","375000","2026-06-30","21","1351","0","0.53","0","0.09","England","right","185","no","8.33","4.46","67.16","6.93","56.73","0.8","7.62","0","0.04","0","4","0.27","50","0","0.13","0","0.27","50","1.8","48.15","0.67","1.07","0.13","35.97","77.41","17.65","67.92","6.73","42.57","0.01","0.07","0","7.06","57.55","0.53","62.5","0.13","8.06","61.16","","","0","0","","",""
"D. Ajiboye","England 4.","Newport County","RWF, CF, RAMF","27","400000","2027-06-30","21","1350","2","3.14","1","1.07","England","right","170","no","3.93","3.87","56.9","3.13","19.15","0","2.34","0.13","0.21","0","22","1.47","45.45","9.091","0.6","11.11","4","41.67","10.47","30.57","2.4","1.47","0.33","13.73","72.82","3.27","51.02","0.73","36.36","0.07","0.13","0.27","1.47","40.91","0.93","21.43","0.33","1.4","47.62","","","0","0","","",""
"A. Mayor","England 4.","Bromley","LB","20","0","2027-06-30","17","1348","0","0.13","0","0.74","England","left","178","yes","9.61","7.61","57.89","1.74","38.46","0.27","6.44","0","0.01","0","5","0.33","40","0","2.87","27.91","2.07","61.29","5.34","40","0.67","1.67","0.27","26.84","58.96","14.69","48.18","7.21","41.67","0.05","0.07","0.07","6.54","47.96","3.34","32","0.33","7.74","63.79","","","0","0","","",""
"A. Pressley","England 4.","Barrow","CF","24","175000","2028-06-30","21","1344","4","7.33","1","0.76","Scotland","right","194","no","2.95","2.75","51.22","17.68","47.35","0.07","1.85","0.27","0.49","0.13","28","1.88","50","14.286","0.13","0","0.67","40","9.31","22.3","2.48","0.4","0.13","13.46","70.15","3.21","50","0.54","25","0.05","0.07","0.2","1","46.67","0.67","70","0.6","0.94","50","","","0","0","","",""
"J. Austerfield","England 4.","Salford City","DMF, LCB, LCMF","24","100000","2026-06-30","21","1343","0","0.12","0","0.36","England","right","179","no","10.05","6.57","61.22","3.28","67.35","0.4","8.57","0","0.01","0","5","0.34","0","0","0.34","0","0.27","25","2.41","36.11","0.27","0.74","0","35.52","80.19","15.41","66.52","5.36","56.25","0.02","0.07","0.13","7.71","58.26","0.67","50","0.34","7.77","73.28","","","0","0","","",""
"J. Taylor","England 4.","Salford City","RWB, RW, RAMF","33","75000","2026-06-30","28","1343","1","0.91","1","1.34","England","right","180","no","8.04","6.9","64.08","3.69","32.73","0","5.61","0.07","0.06","0","15","1.01","40","6.667","4.62","28.99","3.62","62.96","6.7","40","1.27","1.27","0.6","23.72","67.51","6.03","51.11","1.94","34.48","0.09","0","0.4","1.88","50","4.02","38.33","0.6","3.75","69.64","","","0","0","","",""
"Z. Bradshaw","England 4.","Tranmere Rovers","LB, LWB, LCB","22","0","2027-06-30","27","1339","0","0.48","1","0.21","England","left","0","no","9.68","6.99","59.62","4.84","51.39","0.54","7.82","0","0.03","0","5","0.34","20","0","1.41","19.05","1.28","68.42","4.1","36.07","1.41","0.54","0.13","35.83","75.98","13.98","64.42","4.1","49.18","0.01","0.07","0.13","4.03","56.67","1.08","37.5","0.27","7.26","60.19","","","0","0","","",""
"M. Foulds","England 4.","Harrogate Town","LB, LCB","27","200000","2027-05-31","15","1338","0","0.76","1","1.34","England","left","178","no","9.55","6.93","62.14","5.38","56.25","1.14","6.21","0","0.05","0","4","0.27","50","0","1.68","48","0.74","27.27","3.36","30","0.61","0.61","0.13","35.45","70.97","18.9","59.43","8.21","42.62","0.09","0","0.47","6.12","45.05","2.35","54.29","0.4","10.02","61.07","","","0","0","","",""
"M. Olakigbe","England 4.","Chesterfield","RAMF, RWF, LAMF","21","600000","2028-06-30","18","1331","2","3.83","2","2.95","England","right","180","yes","3.99","3.65","57.41","2.23","15.15","0.07","3.53","0.14","0.26","0","23","1.56","26.09","8.696","4.87","40.28","8.66","59.38","15.28","43.36","3.65","4.4","0.47","26.91","72.86","4.67","50.72","1.15","35.29","0.2","0.2","1.15","1.35","45","3.92","53.45","1.35","4.46","71.21","","","0","0","","",""
"M. Browne","England 4.","AFC Wimbledon","AMF, CF","28","175000","2027-06-30","21","1322","4","4.55","0","0.63","England","right","179","no","4.97","4.15","55.74","5.31","33.33","0.07","3.94","0.27","0.31","0.07","55","3.74","34.55","7.273","1.09","18.75","4.08","50","11.03","36.42","2.86","2.11","0.27","19.33","72.54","5.99","57.95","1.57","39.13","0.04","0.07","0.07","2.18","56.25","1.23","55.56","0.61","2.25","51.52","","","0","0","","",""
"M. Daly","England 4.","Harrogate Town","AMF, CF, LCMF","24","300000","","15","1313","1","2.5","0","0.76","England","right","175","no","3.98","3.56","61.54","2.88","28.57","0.07","1.99","0.07","0.17","0","21","1.44","47.62","4.762","0.82","16.67","1.37","55","5.07","35.14","1.65","0.75","0.07","20.5","77.26","6.58","66.67","1.03","53.33","0.05","0.07","0.21","3.36","69.39","1.1","43.75","0.48","3.91","68.42","","","0","0","","",""
"C. Whitaker","England 4.","Notts County","AMF, CF, RWF","22","0","2027-06-30","21","1303","4","2.72","0","0.3","England","right","179","no","5.73","6.08","54.55","3.73","20.37","0.07","3.69","0.28","0.19","0","25","1.73","36","16","0.62","22.22","3.11","28.89","9.05","22.9","2.42","1.66","0.28","28.04","79.31","7.74","60.71","1.24","16.67","0.02","0.28","0.14","3.04","61.36","1.45","61.9","0.9","2.49","66.67","","","0","0","","",""
