"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"I. Melesh","Germany 1.","Rot-Weiß Oberhausen U17","LB","16","0","","17","1651","0","1.3","1","0.82","Ukraine","unknown","0","no","14.34","9.65","70.62","2.24","41.46","0.38","7.88","0","0.07","0","11","0.6","45.45","0","2.24","24.39","1.91","68.57","4.74","48.28","0.38","1.36","0.22","31.84","57.02","17.83","46.79","8.39","30.52","0.04","0.05","0.22","6.98","46.88","3.49","29.69","0.44","10.08","51.89","","","0","0","","",""
"K. Hendrix","Germany 1.","Borussia M'gladbach U17","LCB","17","0","2026-06-30","17","1637","0","1.24","0","0.06","Netherlands","","0","no","8.41","5.28","66.67","2.91","64.15","0.99","6.52","0","0.07","0","9","0.49","22.22","0","0","0","0.27","60","1.81","39.39","0.55","0.16","0","55.75","86.98","23.09","77.62","6.87","54.4","0","0","0","4.62","60.71","0.38","28.57","0.11","10.94","63.82","","","0","0","","",""
"L. Hönning","Germany 1.","Borussia M'gladbach U17","RCB","17","0","2026-06-30","17","1612","2","0.95","0","0.01","Germany","unknown","0","no","7.15","5.92","68.87","2.68","43.75","0.39","4.13","0.11","0.05","0.11","7","0.39","28.57","28.571","0","0","0.06","100","1","44.44","0.56","0.84","0","53.15","85.92","21.55","71.76","8.04","41.67","0","0","0","6.42","59.13","0.84","26.67","0.22","9.83","63.07","","","0","0","","",""
"B. Demirhan","Germany 1.","MSV Duisburg U17","LCB, LB","17","0","","17","1598","1","1.16","0","0.7","Germany","unknown","0","no","9.91","6.25","71.17","1.69","56.67","0.79","5.69","0.06","0.07","0.06","11","0.62","45.45","9.091","0.34","16.67","0.62","63.64","3.15","28.57","0.79","1.18","0.45","45.9","84.42","18.02","70.94","6.08","44.44","0.04","0.06","0.11","3.38","55","0.51","44.44","0.17","7.83","51.08","","","0","0","","",""
"J. Feldbusch","Germany 1.","Karlsruher SC U17","CB, RCB","16","0","2026-06-30","17","1588","2","1.42","2","0.5","Germany","right","0","no","6.97","3","77.36","2.89","76.47","0.45","4.55","0.11","0.08","0.06","5","0.28","80","40","0.28","40","0.17","0","1.13","45","0.57","0.45","0","39.33","82.13","15.47","64.84","6.97","54.47","0.03","0","0.11","4.53","52.5","0.79","35.71","0.23","8.22","62.76","","","0","0","","",""
"J. Bierschenk","Germany 1.","MSV Duisburg U17","RCMF, RCB, DMF","16","0","","17","1570","2","2.91","2","1.79","Germany","","0","no","12.21","7.45","69.23","1.78","45.16","0.63","7.39","0.11","0.17","0","13","0.75","53.85","15.385","0.69","58.33","0.69","66.67","2.75","35.42","1.32","1.03","0","35.89","78.27","12.78","59.64","5.62","45.92","0.1","0.06","0.29","5.04","54.55","1.15","50","0.4","7.11","56.45","","","0","0","","",""
"L. Berreth","Germany 1.","Stuttgart U17","CB, RCB","16","0","2028-06-30","17","1568","2","1.74","0","0.65","Germany","","0","no","12.4","8.72","81.58","3.62","55.56","0.46","7.07","0.11","0.1","0.11","12","0.69","66.67","16.667","0.29","20","0.52","77.78","2.87","48","1.15","1.55","0","66.98","90.57","27.84","84.74","3.39","50.85","0.04","0","0.06","8.32","80.69","0.75","46.15","0.34","10.96","81.15","","","0","0","","",""
"D. Byczkowski","Germany 1.","Rot-Weiß Oberhausen U17","CF, RW, RAMF","17","0","","17","1548","11","6.35","3","3.2","Germany","","0","no","7.33","7.21","65.32","1.45","40","0","2.4","0.64","0.37","0","43","2.5","51.16","25.581","2.44","14.29","5.35","46.74","12.56","34.72","4.53","2.85","0.64","15.29","58.17","5.52","58.95","1.16","50","0.19","0.17","0.47","2.38","56.1","1.92","27.27","1.1","3.02","61.54","","","0","0","","",""
"F. Gottswinter","Germany 1.","Jahn Regensburg U17","GK","16","0","2027-06-30","16","1543","0","0","0","0","Germany","","0","no","2.16","0","0","0.58","70","0","2.88","0","0","0","0","0","0","0","0","0","0","0","0.17","100","0","0","0","27.65","83.54","15.22","72.41","10.03","62.79","0","0","0","2.68","47.83","0.41","28.57","0.06","8.34","69.23","1.4","3.56","60.66","1.24","-2.75","-0.16","2.16"
"F. Benninghoff","Germany 1.","Holstein Kiel U17","RCMF, LCMF","","0","2027-06-30","16","1543","13","8","2","2.66","Germany","","0","no","7.58","6.01","63.11","1.46","52","0.29","4.15","0.35","0.47","0.06","36","2.1","44.44","36.111","0.64","72.73","2.8","45.83","7.52","34.88","0.7","1.92","0.35","31.91","72.94","14.82","62.2","3.44","49.15","0.15","0.06","0.23","5.95","57.84","1.98","55.88","0.82","7.7","65.91","","","0","0","","",""
"A. Gutenkunst","Germany 1.","Karlsruher SC U17","RCB, RB","17","0","","17","1537","3","1.34","0","0.07","Germany","unknown","0","no","6.15","3.98","60.29","3.22","60","0.12","3.91","0.18","0.08","0","11","0.64","63.64","27.273","0.29","0","0.35","83.33","2.87","44.9","0.82","0.53","0.06","32.62","71.81","17.22","56.12","8.78","50.67","0","0.06","0","6.32","56.48","0.94","18.75","0.47","9.66","63.03","","","0","0","","",""
"J. Spieker","Germany 1.","Meppen U17","RB, RCB","17","0","","17","1537","4","2.17","1","0.8","Germany","","0","no","10.6","8.26","68.09","2.58","47.73","0.47","5.55","0.23","0.13","0.12","11","0.64","54.55","36.364","0.41","0","0.59","30","2.28","38.46","0.94","0.76","0.06","31.91","74.68","14.46","65.59","3.57","50.82","0.05","0","0.06","4.74","65.43","0.82","42.86","0.53","7.5","57.81","","","0","0","","",""
"M. Öztürk","Germany 1.","Karlsruher SC U17","RWB, RB, RCMF","16","0","2028-06-30","17","1536","4","1.81","4","2.34","Germany","unknown","0","no","7.68","4.57","70.51","1.88","43.75","0.12","4.6","0.23","0.11","0","23","1.35","39.13","17.391","1.7","27.59","1.64","39.29","6.5","36.04","1.41","1.41","0.18","23.14","71.14","7.27","57.26","1.82","32.26","0.14","0.12","0.18","3.11","56.6","1.76","40","0.47","4.86","60.24","","","0","0","","",""
"S. Radel","Germany 1.","Stuttgarter Kickers U17","LCB, RCB","16","0","","16","1533","1","1.32","2","0.76","Germany","unknown","0","no","8.51","5.46","70.97","3.58","50.82","0.7","5.24","0.06","0.08","0.06","11","0.65","9.09","9.091","0.23","50","0.18","66.67","1.35","34.78","1.17","0.53","0","41.92","85.29","16.73","70.53","4.87","43.37","0.04","0","0.12","3.41","60.34","0.41","14.29","0.29","6.16","48.57","","","0","0","","",""
"L. Barth","Germany 1.","Stuttgarter Kickers U17","GK","17","0","","16","1533","0","0","0","0","Germany","","0","no","3.87","0.35","66.67","1","94.12","0","4.08","0","0","0","0","0","0","0","0","0","0","0","0.18","66.67","0","0.06","0","37.4","83.99","21.55","74.39","15.15","62.79","0","0","0","3.29","50","0.06","0","0","11.86","69.31","1.59","5.87","73","1.78","3.38","0.198","2.29"
"L. Krivic","Germany 1.","Ulm U17","CB, RDMF, RCB","16","0","","16","1532","1","0.42","2","1.79","Germany","unknown","0","no","7.87","5.17","64.77","1.23","47.62","0.53","5.18","0.06","0.02","0","9","0.53","22.22","11.111","0.59","50","0.12","100","0.88","26.67","0.47","0.7","0","42.12","81.87","16.1","64.23","9.69","56.97","0.11","0","0","7.52","64.06","0.88","33.33","0.35","9.81","67.07","","","0","0","","",""
"Y. Delen","Germany 1.","Stuttgarter Kickers U17","LCB, RB, LB","16","0","","16","1526","1","0.96","0","0.95","Germany","unknown","0","no","11.26","9.32","60.76","4.01","42.65","1","5.39","0.06","0.06","0","9","0.53","22.22","11.111","0.65","27.27","1.18","60","3.24","40","0.59","0.29","0","33.68","81.79","12.98","74.09","2.83","41.67","0.06","0.06","0.18","2.18","56.76","0.53","33.33","0.24","5.66","46.88","","","0","0","","",""
"J. Köberlein","Germany 1.","Stuttgarter Kickers U17","DMF, LCMF","17","0","","16","1523","2","0.73","1","0.79","Germany","unknown","0","no","9.69","6.38","67.59","3.31","57.14","0.24","5.88","0.12","0.04","0","11","0.65","36.36","18.182","0.41","28.57","0.83","64.29","3.49","38.98","0.41","0.24","0","39.95","83.28","15.36","70","5.44","54.35","0.05","0.06","0.06","6.09","65.05","0.77","38.46","0.3","6.85","68.1","","","0","0","","",""
"M. Dobler","Germany 1.","Jahn Regensburg U17","RCMF, DMF","17","0","2027-06-30","16","1522","1","1.39","1","0.78","Germany","unknown","0","no","7.69","6.8","60","0.47","62.5","0.12","4.25","0.06","0.08","0","21","1.24","23.81","4.762","1.42","25","1.42","45.83","4.67","34.18","0.71","2.01","0.12","40.86","83.36","14.01","75.11","3.13","47.17","0.05","0","0.24","6.86","70.69","2.13","41.67","0.83","6.74","80.7","","","0","0","","",""
"D. Kurtovic","Germany 1.","Jahn Regensburg U17","RCB, CB","16","0","2026-06-30","16","1522","0","0.02","0","0.48","Germany","unknown","0","no","5.8","4.91","72.29","1.83","45.16","0.18","2.91","0","0","0","2","0.12","0","0","1.36","43.48","0.24","75","1.89","56.25","0.06","1.24","0.06","38.5","80.8","17.33","72.01","7.21","56.56","0.03","0","0.18","6.27","64.15","1.71","31.03","0","8.69","72.79","","","0","0","","",""
"L. burkhart","Germany 1.","Sandhausen U17","RCB","16","0","","16","1520","1","0.97","0","0.48","Germany","unknown","0","no","12.79","9.77","76.97","3.26","38.18","0.53","5.42","0.06","0.06","0","10","0.59","20","10","0.41","42.86","0.59","80","4.62","39.74","0.59","0.65","0.06","33.1","74.78","18.24","68.18","7.34","41.13","0.03","0","0.06","5.86","58.59","0.83","42.86","0.12","8.41","62.68","","","0","0","","",""
"M. Kornwachs Barjuan","Germany 1.","Nürnberg U17","LDMF, DMF, LCMF","16","0","2026-06-30","16","1518","1","0.73","2","1.68","Germany","unknown","0","no","10.67","8.54","74.31","0.77","38.46","0.06","6.33","0.06","0.04","0","12","0.71","41.67","8.333","0.3","80","1.42","66.67","9.37","50","1.19","2.43","0.24","53.42","88.35","15.89","78.36","2.25","52.63","0.1","0.06","0.3","7.83","83.33","1.84","58.06","1.13","7.23","79.51","","","0","0","","",""
"M. Wack","Germany 1.","Elversberg U17","RCB","","0","","16","1518","1","0.24","0","0","Germany","unknown","0","no","9.43","5.75","65.98","1.25","42.86","0.53","6.37","0.06","0.01","0.06","8","0.47","25","12.5","0.06","0","0.36","66.67","1.96","36.36","0.3","0.77","0.06","47.73","79.38","18.32","61.49","7.94","44.03","0","0","0","4.51","44.74","0.77","7.69","0.06","8.66","53.42","","","0","0","","",""
"D. Mensah Osei","Germany 1.","Mainz 05 U17","CB, LCB, RB","","0","2028-06-30","16","1516","1","1.87","3","1.95","Germany","","0","no","7.06","3.8","75","2.67","60","0.3","7.02","0.06","0.11","0.06","9","0.53","33.33","11.111","0.36","16.67","1.31","86.36","4.63","52.56","1.54","1.48","0","65.3","89.64","21.85","78.8","4.75","52.5","0.12","0.12","0.24","5.88","74.75","1.01","41.18","0.71","7.66","59.69","","","0","0","","",""
"J. Mantsch","Germany 1.","1860 München U17","LB","17","0","2026-06-30","16","1514","0","1.15","1","2.55","Germany","right","0","no","14.03","9.93","68.86","2.56","58.14","0.18","8.46","0","0.07","0","23","1.37","17.39","0","3.15","37.74","2.56","62.79","6.36","36.45","0.71","2.08","0.54","37.87","72.53","15.63","59.7","5.83","48.98","0.15","0.12","0.3","5.17","58.62","3.63","42.62","0.42","10.28","59.54","","","0","0","","",""
"M. Polzin","Germany 1.","Mainz 05 U17","RCB, RB","16","0","2026-06-30","16","1512","0","0.36","1","1.46","Germany","","0","no","8.51","5.24","67.05","4.05","54.41","0.42","8.46","0","0.02","0","5","0.3","20","0","1.01","23.53","0.42","57.14","1.79","33.33","0.89","0.95","0.06","73.39","84.91","36.55","79.32","9.7","52.76","0.09","0.12","0.18","11.31","66.84","2.26","36.84","0.83","15.3","80.54","","","0","0","","",""
"T. Franck","Germany 1.","Karlsruher SC U17","GK","16","0","","16","1506","0","0","0","0.5","Germany","unknown","0","no","1.31","0.12","100","0.48","87.5","0","1.28","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0","0","0","34.42","85.24","14.94","70.8","11.83","62.12","0.03","0","0.06","3.65","52.46","0.12","0","0.06","8.25","73.91","1.02","3.47","70.69","0.88","-2.22","-0.133","1.14"
"D. Kowalska","Germany 1.","MSV Duisburg U17","RB","16","0","2026-06-30","17","1506","1","0.39","2","0.48","Germany","","0","no","11.41","8.25","75.36","1.08","55.56","0.66","5.11","0.06","0.02","0.06","7","0.42","28.57","14.286","1.14","42.11","1.73","68.97","5.32","48.31","0.66","1.97","0.42","28.63","70.56","14.64","64.08","4.06","44.12","0.03","0.06","0.3","4.24","63.38","1.55","50","0.36","7.77","59.23","","","0","0","","",""
"I. Cisse","Germany 1.","Rot-Weiss Essen U17","CB, LCB","16","0","2026-06-30","16","1501","8","4.4","1","0.6","Togo","right","163","no","11.81","7.08","76.27","3.18","66.04","0.66","7.48","0.48","0.26","0.18","18","1.08","61.11","44.444","0.24","50","1.08","66.67","6.18","47.57","1.2","1.74","0.3","43.35","77.59","18.59","61.94","9.65","44.72","0.04","0.18","0.18","7.85","47.33","1.8","30","0.72","10.07","64.88","","","0","0","","",""
"D. Eichie","Germany 1.","Köln U17","RCB","","0","","16","1497","1","0.7","1","1.25","Germany","unknown","0","no","8.18","6.07","73.27","2.53","76.19","0.6","5.9","0.06","0.04","0","10","0.6","20","10","0.24","50","0.54","33.33","2.71","44.44","1.14","2.04","0.06","83.39","92.72","26.51","84.13","3.61","46.67","0.08","0","0.12","7.27","75.21","0.72","58.33","0.54","10.04","72.46","","","0","0","","",""
"B. Eckart","Germany 1.","Dynamo Dresden U17","LCB, RCB","16","0","2027-06-30","16","1497","3","1.04","0","0.32","Germany","right","0","no","11.06","8.06","71.64","2.89","75","0.48","6.86","0.18","0.06","0.12","8","0.48","50","37.5","0.24","50","0.3","60","2.83","51.06","0.84","1.44","0.06","50.38","79","21.52","61.73","12.14","53.47","0.02","0","0.06","8.12","55.56","0.9","40","0.24","11.24","63.64","","","0","0","","",""
"R. Brauer","Germany 1.","Kaiserslautern U17","DMF, RDMF, LCMF","17","0","2026-06-30","16","1497","0","0.49","2","0.62","Germany","","0","no","15.93","13.71","75.88","2.04","35.29","0.12","6.38","0","0.03","0","14","0.84","28.57","0","0.18","33.33","2.16","58.33","5.95","42.42","0.06","1.02","0.24","31.74","72.73","14.43","60.42","7.09","50.85","0.04","0.12","0.12","6.91","54.78","1.8","56.67","0.9","7.7","67.97","","","0","0","","",""
"M. Momme Hensen","Germany 1.","Meppen U17","GK","","0","","16","1493","0","0","0","0","Germany","","0","no","2.29","0.36","33.33","0.3","80","0","2.44","0","0","0","0","0","0","0","0","0","0.18","0","0.48","62.5","0","0","0","37.01","85.83","15.97","70.19","10.43","57.23","0","0","0","1.21","35","0","0","0.06","8.14","54.81","3.01","7.66","60.63","2.61","-6.7","-0.404","1.39"
"L. Ladewig","Germany 1.","Holstein Kiel U17","LCB, RCB","16","0","","17","1485","0","1.51","0","0.12","Germany","","0","no","10.42","7.33","76.03","3.15","55.77","0.24","5.81","0","0.09","0","9","0.55","22.22","0","0.24","25","0.42","42.86","2.24","45.95","1.21","0.61","0","38.06","79.62","18.06","68.46","4.79","40.51","0.01","0.18","0","5.76","55.79","0.85","35.71","0.42","7.58","65.6","","","0","0","","",""
"A. Askar","Germany 1.","Wuppertaler SV U17","AMF, LCMF","","0","","16","1484","2","1.96","0","0.6","Germany","unknown","0","no","10.98","9.4","66.45","1.09","44.44","0.06","3.54","0.12","0.12","0","24","1.46","37.5","8.333","0.36","33.33","1.03","52.94","6.85","26.55","0.91","0.97","0.12","21.71","71.79","8.61","59.86","2.85","42.55","0.04","0.06","0.18","3.82","50.79","1.09","66.67","0.73","4.55","69.33","","","0","0","","",""
"M. Berisha","Germany 1.","Kickers Offenbach U17","LCB, RCB","","0","","16","1477","2","1.29","0","0.07","Germany","","0","no","15.72","9.99","65.85","2.25","51.35","0.37","10.7","0.06","0.08","0","6","0.37","33.33","33.333","0.3","20","0.79","61.54","4.57","41.33","0.3","1.1","0.12","39.61","74","18.58","60.66","8.41","44.93","0","0.06","0","6.28","38.83","1.65","25.93","0.37","9.63","55.7","","","0","0","","",""
"J. Beyer","Germany 1.","Hoffenheim U17","RCB, RB","16","0","2027-06-30","16","1474","3","2.1","0","1.63","Germany","unknown","0","no","8.49","6.47","73.58","1.34","50","0.18","4.96","0.06","0.13","0.06","8","0.49","37.5","37.5","0.92","46.67","0.79","69.23","3.66","36.67","0.55","1.59","0.06","49.21","83.62","25.64","77.86","7.2","47.46","0.1","0","0.18","10.07","73.94","2.14","65.71","1.1","13.49","77.38","","","0","0","","",""
"A. Hardes","Germany 1.","Nürnberg U17","GK","","0","2026-06-30","16","1469","0","0","0","0","Germany","right","0","no","2.27","0.25","75","0.49","50","0","3.17","0","0","0","0","0","0","0","0","0","0","0","0.37","66.67","0","0","0","33.39","78.35","20.28","67.37","10.66","46.55","0","0","0","3.06","36","0.25","0","0","9.07","54.73","1.72","4.41","61.11","1.28","-7.05","-0.432","1.16"
"I. Ogette","Germany 1.","RB Leipzig U17","CF","16","0","2026-06-30","16","1464","18","15.88","2","1.59","Germany","unknown","0","no","2.4","2.64","55.81","0.68","45.45","0","1.55","0.86","0.98","0","45","2.77","57.78","40","0.31","40","1.29","42.86","8.05","27.48","4.8","0.92","0","12.54","77.94","2.34","60.53","0.12","0","0.1","0.18","0.31","1.05","70.59","0.74","75","1.23","0.86","78.57","","","0","0","","",""
"M. Abbey","Germany 1.","RB Leipzig U17","CF, AMF","17","0","2028-06-30","16","1459","10","8.15","7","3.09","Germany","right","0","no","7.28","7.53","65.57","3.27","41.51","0","4.04","0.62","0.5","0.19","54","3.33","55.56","18.519","1.42","26.09","6.66","64.81","23.93","45.88","4.63","4.38","0.25","21.59","80.29","5.55","72.22","0.8","38.46","0.19","0.19","0.93","2.22","66.67","2.16","74.29","1.85","2.78","75.56","","","0","0","","",""
"F. Quasten","Germany 1.","Saarbrücken U17","DMF","16","0","","16","1458","1","0.5","0","1.06","Germany","unknown","0","no","9.44","6.91","63.39","0.99","25","0.06","5.86","0.06","0.03","0","8","0.49","25","12.5","0.62","60","2.28","40.54","8.21","39.85","0.25","1.3","0.25","25","77.53","8.27","61.94","2.72","38.64","0.07","0.12","0.19","3.58","65.52","1.17","36.84","0.25","5.06","59.76","","","0","0","","",""
"J. Ernst","Germany 1.","Borussia M'gladbach U17","LB","16","0","2026-06-30","17","1455","0","0.36","1","1.22","Germany","","0","no","8.41","6.93","63.39","2.6","52.38","0.19","5.15","0","0.02","0","7","0.43","14.29","0","2.6","26.19","1.48","54.17","5.32","30.23","0.62","1.67","0.19","44.91","79.48","19.79","75","3.09","44","0.08","0.12","0.25","6.49","72.38","2.54","29.27","0.25","10.82","69.14","","","0","0","","",""
"V. Beykov","Germany 1.","Hoffenheim U17","CB, RCB","17","0","2026-06-30","16","1446","3","1.83","0","0.04","Bulgaria","unknown","0","no","11.39","7.47","71.67","4.92","78.48","0.75","8.09","0.19","0.11","0.12","11","0.68","63.64","27.273","0.06","100","0.37","83.33","3.24","44.23","0.93","0.75","0","51.72","81.95","22.28","70.11","7.16","46.09","0","0.06","0","6.47","60.58","0.37","16.67","0.06","13.26","68.08","","","0","0","","",""
"A. Llugaxhiu","Germany 1.","Kaiserslautern U17","AMF, RCMF","16","0","2026-06-30","16","1446","6","4.83","3","1.2","Kosovo","","175","no","6.97","6.04","71.13","2.61","33.33","0.06","3.13","0.37","0.3","0","27","1.68","55.56","22.222","1","31.25","2.12","50","7.16","39.13","2.37","0.93","0.06","25.71","69.49","10.33","57.23","2.37","55.26","0.07","0.44","0.44","4.61","60.81","2.61","52.38","1.06","5.6","71.11","","","0","0","","",""
"N. Otten","Germany 1.","St. Pauli U17","RCB, CB","15","0","","15","1441","0","0.96","1","0.23","Germany","","0","no","10.06","7.56","76.03","3.25","71.15","0.69","5.32","0","0.06","0","8","0.5","12.5","0","0.12","0","0.12","100","1.31","42.86","0.5","0.44","0","40.97","82.47","16.68","66.29","6.62","40.57","0.01","0","0.06","4.31","46.38","0.62","20","0.19","7","56.25","","","0","0","","",""
"S. Bräuniger","Germany 1.","Ingolstadt U17","RCB, CB","16","0","","15","1439","0","0.15","0","0.03","Germany","","0","no","9.38","5.44","59.77","3.06","38.78","1.19","7.46","0","0.01","0","1","0.06","0","0","0.13","50","0.38","83.33","1.38","50","0.13","0.25","0","47.91","83.81","19.14","70.59","7.38","50.85","0","0","0","4.07","64.62","0.63","40","0.13","9.94","54.72","","","0","0","","",""
"K. Ardic","Germany 1.","Ulm U17","LB, LWB","16","0","","16","1432","0","0.46","0","0.66","Germany","unknown","0","no","9.36","7.73","60.98","1.76","42.86","0.31","5.17","0","0.03","0","13","0.82","23.08","0","3.33","30.19","3.96","44.44","8.42","34.33","1.45","1.63","0.38","29.6","66.24","13.07","52.88","3.96","46.03","0.04","0","0.44","4.78","53.95","2.51","35","0.19","7.42","65.25","","","0","0","","",""
"C. Halaco","Germany 1.","Nürnberg U17","LAMF, CF, LCMF","16","0","2027-06-30","16","1430","10","6.45","5","2.45","Türkiye","right","186","no","6.8","6.36","66.34","2.08","30.3","0.25","3.47","0.5","0.41","0","50","3.15","50","20","1.64","30.77","3.9","51.61","13.85","37.27","2.96","1.76","0.06","31.09","73.28","8.87","53.19","2.77","43.18","0.15","0.38","0.5","4.47","46.48","2.77","47.73","1.45","5.03","73.75","","","0","0","","",""
"D. Sciacca","Germany 1.","MSV Duisburg U17","LW, LAMF","16","0","","16","1430","6","6.27","1","1.92","Germany","unknown","0","no","7.55","8.62","54.74","1.64","30.77","0.06","3.01","0.38","0.39","0.06","25","1.57","56","24","0.88","42.86","4.53","45.83","12.08","35.94","2.71","1.32","0.76","13.47","63.55","5.73","61.54","1.32","47.62","0.12","0.13","0.44","2.08","63.64","1.51","66.67","0.94","3.52","66.07","","","0","0","","",""
"M. Nikolic","Germany 1.","Köln U17","LCMF, DMF, RDMF","17","0","","16","1429","8","7.61","6","2.77","Germany","unknown","0","no","8.31","6.8","64.81","2.46","56.41","0.19","6.34","0.5","0.48","0","48","3.02","41.67","16.667","0.19","33.33","2.52","45","9.01","38.46","3.46","1.7","0.25","54.73","83.31","15.68","63.45","2.96","55.32","0.17","1.01","0.94","8.25","67.94","3.65","51.72","2.08","6.86","73.39","","","0","0","","",""
"N. Gendelmann","Germany 1.","Kaiserslautern U17","RCB","16","0","2026-06-30","15","1428","0","0.36","0","0.61","Germany","","186","no","8.95","4.73","70.67","2.65","54.76","1.13","5.92","0","0.02","0","3","0.19","66.67","0","0","0","1.2","57.89","3.21","41.18","0.19","0.32","0","39.83","84.65","13.99","65.32","6.24","46.46","0.04","0","0.06","4.41","51.43","0.38","16.67","0.19","6.24","58.59","","","0","0","","",""
"K. Baronick","Germany 1.","Dynamo Dresden U17","LB","16","0","","15","1425","0","0.28","4","3.25","Germany","left","0","no","11.68","8.53","61.48","1.77","46.43","0.32","8.39","0","0.02","0","8","0.51","37.5","0","3.73","35.59","2.08","63.64","5.43","44.19","0.69","1.52","0.06","40.67","68.17","19.33","64.05","6.13","43.3","0.21","0","0.69","6.32","58","4.04","40.63","0.69","11.05","66.29","","","0","0","","",""
"R. Ince","Germany 1.","Bochum U17","LCB","16","0","","15","1424","0","0","0","0","Germany","unknown","0","no","7.84","5.5","72.41","2.02","59.38","0.57","4.5","0","0","0","1","0.06","0","0","0.06","0","0.38","83.33","2.21","57.14","0.06","0.95","0.06","49.3","87.44","19.91","78.1","3.73","45.76","0","0","0","4.87","75.32","0.25","0","0","8.91","63.83","","","0","0","","",""
"O. Bersch","Germany 1.","Osnabrück U17","RCMF, AMF","16","0","","15","1424","0","0.24","0","0.78","Germany","unknown","0","no","9.61","9.92","64.97","0.88","21.43","0.25","3.56","0","0.02","0","13","0.82","15.38","0","0.25","50","0.88","28.57","4.49","35.21","0.06","0.7","0.06","44.56","84.11","14.28","67.26","4.68","47.3","0.05","0","0.32","6.19","66.33","1.52","33.33","0.44","7.21","64.04","","","0","0","","",""
"J. Alarslan","Germany 1.","Osnabrück U17","RB","16","0","","15","1424","0","1.45","1","0.86","Germany","unknown","0","no","13.46","10.93","63.58","1.96","70.97","0.44","7.05","0","0.09","0","10","0.63","40","0","1.52","37.5","3.41","64.81","11.38","48.33","1.2","4.17","0.95","38.3","76.4","13.53","64.49","2.91","52.17","0.05","0.19","0.51","5.5","57.47","2.34","54.05","0.88","8.6","60.29","","","0","0","","",""
"M. gravelmann","Germany 1.","Meppen U17","LCB","","0","","15","1422","0","0.81","1","0.34","Germany","","0","no","12.41","8.99","69.72","1.84","37.93","1.27","6.82","0","0.05","0","4","0.25","25","0","0.06","0","0.06","100","1.52","66.67","0.44","0.25","0","42.15","79.43","19.05","64.12","8.61","42.65","0.02","0","0.13","4.05","46.88","0.51","12.5","0.13","9.18","51.72","","","0","0","","",""
"C. Sahin","Germany 1.","Rot-Weiss Essen U17","RCB, CB","16","0","2026-06-30","15","1422","1","0.28","1","0.13","Germany","unknown","0","no","10.44","7.22","72.81","2.72","53.49","0.44","6.62","0.06","0.02","0.06","2","0.13","50","50","0.13","50","0.38","16.67","2.72","23.26","0.38","1.01","0.06","40.06","78.52","22.15","69.71","7.97","46.83","0.01","0","0.13","6.84","57.41","1.01","31.25","0.25","10.76","67.06","","","0","0","","",""
"K. Hamella","Germany 1.","RB Leipzig U17","DMF, RDMF, RCMF","16","0","2026-06-30","16","1419","0","0.38","7","5.71","Germany","unknown","0","no","11.16","7.93","62.4","0.89","50","0.25","10.11","0","0.02","0","6","0.38","50","0","1.4","50","2.22","54.29","8.69","33.58","0.7","1.97","0.13","53.97","78.38","19.22","58.42","8.75","47.1","0.36","0.25","0.57","10.72","59.17","4.31","39.71","1.21","8.56","71.85","","","0","0","","",""
"M. Kasche","Germany 1.","Rot-Weiß Oberhausen U17","LCB, RCB, CB","17","0","","15","1418","1","1.66","0","0","Germany","unknown","0","no","12","8.12","77.34","2.98","70.21","0.83","5.81","0","0.11","0","9","0.57","22.22","11.111","0","0","0.32","80","2.35","45.95","1.14","1.21","0.06","37.45","78.14","16.18","62.35","5.27","38.55","0","0","0","4.76","46.67","0.83","15.38","0.25","7.24","43.86","","","0","0","","",""
"B. Cakallioglu","Germany 1.","Hamburger SV U17","AMF, RCMF","16","0","2027-06-30","15","1414","2","4.4","2","1.96","Germany","unknown","0","no","12.03","10.25","71.43","2.04","46.88","0.38","7.17","0.13","0.28","0.06","40","2.55","22.5","5","1.27","50","5.03","51.9","19.48","37.91","3.37","2.67","0.32","35.33","72.25","14.96","66.81","3.88","50.82","0.13","0.51","0.45","6.49","58.82","3.12","63.27","1.72","6.81","75.7","","","0","0","","",""
