"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"H. Pasich","Ukraine 1.","LNZ Cherkasy","RB","32","500000","2026-06-30","19","1915","0","1.08","0","0.99","Ukraine","right","176","no","9.54","7.99","61.18","2.07","45.45","0.28","5.21","0","0.05","0","23","1.08","17.39","0","2.16","28.26","1.74","62.16","3.15","50.75","0.66","1.5","0.14","35.39","67.6","19.13","60.93","7.43","42.41","0.05","0.14","0.09","8.88","62.43","3.34","35.21","0.52","11.04","68.94","","","0","0","","",""
"D. Kuzyk","Ukraine 1.","LNZ Cherkasy","LB, LWF","23","1000000","2028-06-30","19","1855","2","1","2","3.43","Ukraine","left","180","no","7.86","4.8","62.63","1.84","50","0.19","5.79","0.1","0.05","0","20","0.97","10","10","3.25","46.27","1.36","64.29","3.06","47.62","0.82","0.82","0.1","26.68","67.27","11.69","56.02","6.31","48.46","0.17","0.05","0.68","5.09","55.24","3.93","49.38","0.73","8.54","70.45","","","0","0","","",""
"Jan Jurčec","Ukraine 1.","Kryvbas KR","RB","25","0","2027-06-30","19","1850","0","0.23","3","0.84","Croatia","right","177","no","8.32","5.5","61.06","1.61","27.27","0.05","6.43","0","0.01","0","3","0.15","0","0","1.26","46.15","0.88","77.78","3.65","50.67","0.19","0.97","0.44","31.67","78.65","13.43","68.12","4.52","47.31","0.04","0","0.29","4.33","62.92","1.51","58.06","0.29","7.64","63.69","","","0","0","","",""
"I. Pakholyuk","Ukraine 1.","Kolos Kovalivka","GK","21","0","2027-12-31","19","1837","0","0","0","0","Ukraine","right","182","no","1.27","0.05","0","0.24","100","0","1.73","0","0","0","0","0","0","0","0","0","0.05","100","0.1","100","0","0","0","22.39","84.25","11.56","72.46","9.01","63.04","0","0","0","2.89","55.93","0.05","0","0.05","6.37","73.85","0.93","4.36","78.65","1.35","8.63","0.423","1.37"
"Y. Gereta","Ukraine 1.","Rukh Lviv","GK","22","200000","2026-12-31","19","1834","0","0","0","0","Ukraine","right","189","no","1.52","0.1","50","0.54","90.91","0","1.97","0","0","0","0","0","0","0","0","0","0.05","0","0.1","50","0","0","0","30.47","85.02","16.93","75.36","10.16","62.32","0","0","0","2.31","44.68","0.34","14.29","0","7.26","68.92","1.37","3.53","61.11","1.24","-2.78","-0.136","1.37"
"M. Zaderaka","Ukraine 1.","Kryvbas KR","RCMF, AMF","31","900000","2026-06-30","19","1829","6","3.57","0","2.06","Ukraine","right","171","no","5.56","4.13","59.52","2.31","38.3","0.15","3.58","0.3","0.18","0.05","21","1.03","52.38","28.571","2.61","26.42","1.77","66.67","5.17","39.05","1.97","1.28","0.25","26.52","64.56","10.28","53.59","4.43","40","0.1","0.2","0.25","5.71","54.31","2.56","36.54","0.49","5.41","70","","","0","0","","",""
"B. Mykhailichenko","Ukraine 1.","Polissya","LB, RB","28","2500000","2028-06-30","19","1788","0","0.3","1","0.61","Ukraine","left","178","no","7.7","4.98","61.62","1.51","60","0.25","5.15","0","0.02","0","13","0.65","15.38","0","1.66","30.3","1.41","46.43","3.17","42.86","0.81","2.27","0.35","50.39","82.12","20.69","75.18","5.89","51.28","0.03","0","0.15","8.41","74.25","2.32","41.3","0.35","11.63","73.16","","","0","0","","",""
"E. Sarapiy","Ukraine 1.","Polissya","LCB","26","1500000","2030-06-30","19","1752","2","2.31","0","0.49","Ukraine","right","186","no","7.4","3.96","75.32","5.09","71.72","0.62","5.23","0.05","0.12","0.05","22","1.13","45.45","9.091","0.15","66.67","0.1","50","0.82","81.25","0.46","0.82","0.05","61.7","89.68","21.37","78.13","10.99","68.22","0.03","0","0.1","8.63","73.81","0.92","33.33","0.26","10.43","78.82","","","0","0","","",""
"I. Krupskyi","Ukraine 1.","Metalist 1925 Kharkiv","RB, LB","21","0","2028-12-31","18","1741","0","0.21","1","0.9","Ukraine","both","180","no","7.91","5.07","70.41","3.05","62.71","0.1","5.72","0","0.01","0","15","0.78","0","0","2.33","35.56","1.09","52.38","2.89","44.64","0.78","2.07","0.47","45.54","84.11","18.2","76.42","4.45","55.81","0.05","0","0.26","5.94","73.91","2.38","41.3","0.26","8.37","75.31","","","0","0","","",""
"D. Varakuta","Ukraine 1.","Metalist 1925 Kharkiv","GK","24","0","2029-06-30","18","1741","0","0","0","0","Ukraine","right","190","no","1.03","0.1","100","0.31","66.67","0","1.32","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","24.92","87.14","13.54","80.92","8.53","69.09","0","0","0","0.98","47.37","0.05","0","0","5.43","63.81","0.62","2.22","72.09","0.4","-4.17","-0.216","1.03"
"O. Bilyk","Ukraine 1.","Epitsentr Kamyanets-Podilskyi","GK","28","150000","2027-06-30","18","1733","0","0","0","0","Ukraine","right","187","no","2.49","0.16","0","0.21","75","0","3.25","0","0","0","0","0","0","0","0","0","0","0","0.05","100","0","0","0","21.55","85.06","11.94","77.39","8.05","64.52","0","0","0","2.18","42.86","0.16","0","0","5.61","74.07","1.51","5.19","71","1.64","2.6","0.135","1.19"
"S. Chobotenko","Ukraine 1.","Polissya","RCB","29","1000000","2029-06-30","18","1728","1","1.58","0","0.25","Ukraine","right","193","no","7.6","3.65","70","4.43","61.18","0.47","6.42","0.05","0.08","0.05","11","0.57","18.18","9.091","0.1","0","0.05","100","0.31","66.67","0.57","0.89","0","60.47","88.46","20.89","77.56","7.45","60.14","0.01","0","0.05","7.45","66.43","0.94","33.33","0.42","9.01","64.74","","","0","0","","",""
"A. Tsurikov","Ukraine 1.","Kolos Kovalivka","LB","33","300000","2027-06-30","19","1720","2","2.72","2","1.28","Ukraine","left","185","no","5.76","3.77","56.94","1.73","48.48","0.16","4.26","0.1","0.14","0","24","1.26","37.5","8.333","1.52","31.03","0.52","60","1.62","41.94","2.09","1.2","0.16","32.65","77.56","15.59","69.8","4.19","51.25","0.07","0.1","0.26","4.6","68.18","1.73","51.52","0.63","8.32","65.41","","","0","0","","",""
"Jordan","Ukraine 1.","Zorya","RCB","26","800000","2028-06-30","19","1717","1","0.68","1","0.12","Brazil","right","190","no","9.17","4.98","72.63","5.03","65.63","1.1","7.84","0.05","0.04","0.05","8","0.42","12.5","12.5","0.21","50","0.37","71.43","2.15","36.59","0.68","0.68","0.05","54.3","85.52","24.85","76.16","7.18","48.91","0.01","0","0.1","7.5","63.64","0.73","42.86","0.1","10.48","79","","","0","0","","",""
"A. Shabanov","Ukraine 1.","Metalist 1925 Kharkiv","LCB","34","300000","2026-06-30","18","1707","1","0.58","0","0.02","Ukraine","left","190","no","5.06","2.32","75","4.32","64.63","0.21","4.44","0.05","0.03","0","4","0.21","25","25","0.05","100","0","0","0.95","66.67","0.32","0.79","0","56.99","86.86","22.3","74","8.01","51.97","0","0","0.05","6.7","59.84","0.47","22.22","0.11","9.6","69.78","","","0","0","","",""
"V. Odaryuk","Ukraine 1.","SK Poltava","RW, RAMF","32","300000","2027-06-30","19","1702","3","1.78","2","0.88","Ukraine","right","183","no","5.13","3.6","48.53","5.13","39.18","0.16","4.03","0.16","0.09","0","19","1","31.58","15.789","0.85","50","0.63","50","4.18","26.58","2.01","0.53","0.11","19.14","66.57","8.09","50.98","2.64","40","0.05","0","0.21","2.59","55.1","1.48","39.29","0.58","4.65","52.27","","","0","0","","",""
"A. Ponedelnik","Ukraine 1.","Kolos Kovalivka","RB","29","900000","2027-06-30","19","1699","0","0.53","1","2.29","Ukraine","right","181","no","8.32","5.4","66.67","3.44","64.62","0.37","5.71","0","0.03","0","17","0.9","29.41","0","2.38","35.56","0.9","70.59","2.97","51.79","1.7","0.9","0.05","37.72","83.15","17.06","77.95","3.34","49.21","0.12","0","0.37","4.87","75","1.75","66.67","0.79","7.31","70.29","","","0","0","","",""
"Juninho","Ukraine 1.","Zorya","LB, RB","30","500000","2026-12-31","19","1696","1","1.17","4","2.12","Brazil","left","175","no","9.07","6.95","63.36","2.28","41.86","0.42","5.84","0.05","0.06","0","9","0.48","22.22","11.111","1.96","29.73","1.91","61.11","6.16","44.83","0.8","0.8","0.11","36.72","80.78","13.37","69.84","4.09","57.14","0.11","0.16","0.37","4.83","63.74","2.07","38.46","0.48","6.74","70.08","","","0","0","","",""
"Joaquinete","Ukraine 1.","Epitsentr Kamyanets-Podilskyi","LAMF, LW, RAMF","28","0","2026-06-30","19","1689","5","5.46","4","1.91","Spain","","0","no","4.48","4.21","67.09","1.76","18.18","0.11","2","0.05","0.29","0","45","2.4","31.11","11.111","3.14","30.51","6.02","61.06","11.56","44.7","3.04","3.73","0.37","25.68","72.82","5.49","63.11","2.66","58","0.1","0","0.69","2.02","60.53","3.52","50","1.39","4.48","77.38","","","0","0","","",""
"B. Faal","Ukraine 1.","Karpaty","CF","22","0","2028-06-30","18","1688","7","8.49","1","0.87","Gambia","","187","no","3.36","2.45","58.7","7.62","43.36","0.21","2.54","0.37","0.45","0.16","44","2.35","40.91","15.909","0.27","20","1.28","41.67","7.41","28.06","4.11","0.64","0.11","13.17","72.87","2.51","55.32","0.27","40","0.05","0.05","0.16","1.23","69.57","1.12","52.38","1.07","1.07","70","","","0","0","","",""
"V. Vilivald","Ukraine 1.","Kryvbas KR","LCB, RCB","21","0","2030-06-30","18","1682","1","1.56","0","0","Ukraine","right","190","no","9.26","4.44","71.08","5.24","58.16","1.07","8.39","0.05","0.08","0","8","0.43","12.5","12.5","0","0","0.21","50","1.71","40.63","0.91","0.27","0","37.29","77.33","19.21","66.02","6.8","43.31","0","0.05","0","5.19","52.58","0.32","0","0.05","9.15","56.14","","","0","0","","",""
"Elias","Ukraine 1.","Kolos Kovalivka","DMF, LCMF, RCMF","27","0","2027-06-30","18","1661","2","1.94","1","1.1","Brazil","right","185","no","8.45","7.26","56.72","3.31","60.66","0.33","5.55","0.05","0.11","0.05","21","1.14","47.62","9.524","0.54","40","0.81","66.67","5.15","57.89","0.87","1.19","0.11","42.7","81.47","14.79","65.93","6.83","57.94","0.06","0","0.16","8.83","67.48","2.38","45.45","0.76","7.69","75.35","","","0","0","","",""
"V. Boyko","Ukraine 1.","Veres","RCMF, CF, LCMF","28","600000","2027-06-30","18","1649","4","1.83","1","2.71","Ukraine","left","183","no","5.4","3.82","62.86","4.37","52.5","0.22","3.24","0.22","0.1","0.05","26","1.42","42.31","15.385","1.31","50","1.04","68.42","4.69","36.05","0.82","0.44","0.05","27.34","79.24","9.33","66.08","3.27","50","0.15","0","0.44","4.04","64.86","1.75","46.88","0.44","4.97","69.23","","","0","0","","",""
"Y. Pavlyuk","Ukraine 1.","Metalist 1925 Kharkiv","RCB","23","800000","2028-06-30","17","1647","2","1.52","1","0.46","Ukraine","right","186","no","6.07","3.17","77.59","5.08","61.29","0.66","4.94","0.11","0.08","0.05","11","0.6","18.18","18.182","0.05","0","0.16","33.33","0.82","20","1.09","0.22","0","59.45","88.97","20.38","75.87","8.52","58.33","0.02","0","0.16","4.92","64.44","0.27","20","0.22","9.95","68.13","","","0","0","","",""
"A. Slesar","Ukraine 1.","Zorya","RW, LW, RWF","21","0","2027-06-30","19","1645","2","4.08","4","3.04","Ukraine","right","181","no","4.98","4.21","63.64","3.28","58.33","0","3.26","0.11","0.22","0","39","2.13","43.59","5.128","3.61","31.82","3.94","54.17","8.1","39.19","3.67","2.24","0.49","22.71","72.29","4.05","54.05","0.6","36.36","0.17","0","0.98","0.77","64.29","2.9","52.83","0.82","3.45","58.73","","","0","0","","",""
"D. Riznyk","Ukraine 1.","Shakhtar Donetsk","GK","27","7000000","2027-12-31","17","1644","0","0","0","0","Ukraine","right","191","no","1.2","0","0","0.22","100","0","2.21","0","0","0","0","0","0","0","0","0","0","0","0.11","50","0","0.05","0","29.34","92.91","11.28","83.98","4.93","62.22","0","0","0","1.64","46.67","0.27","40","0.11","3.56","72.31","0.55","1.92","71.43","0.55","-0.01","-0.001","1.59"
"M. Serdyuk","Ukraine 1.","Kudrivka","RCB, LCB","26","0","2027-06-30","17","1643","0","0.52","0","0.09","Ukraine","","184","no","7.78","4.93","60","4.33","51.9","0.66","6.6","0","0.03","0","6","0.33","16.67","0","0.16","33.33","0.11","100","0.93","52.94","0.71","0.22","0","38.07","83.6","15.12","70.29","5.7","45.19","0","0","0","4.77","56.32","0.55","10","0.05","7.07","58.91","","","0","0","","",""
"I. Kalyuzhnyi","Ukraine 1.","Metalist 1925 Kharkiv","DMF, RCMF","28","400000","2028-06-30","17","1642","2","1.43","0","0.3","Ukraine","left","189","no","10.19","7.24","64.39","1.92","71.43","0.11","7.62","0.11","0.08","0","32","1.75","40.63","6.25","0.55","20","0.99","50","3.01","45.45","0.44","1.04","0","44.45","83.35","14.03","70.31","4.93","56.67","0.02","0.05","0.11","7.02","60.16","1.97","38.89","0.6","6.74","71.54","","","0","0","","",""
"K. Stamoulis","Ukraine 1.","Veres","RB","25","250000","2027-06-30","17","1641","1","0.43","0","0.1","Greece","right","173","no","7.84","5.54","58.42","3.46","28.57","0.27","5.02","0.05","0.02","0","6","0.33","16.67","16.667","2.47","35.56","1.43","80.77","4","54.79","0.66","1.26","0.44","25.56","68.67","12.18","61.71","3.24","49.15","0.01","0","0.05","2.8","62.75","2.14","35.9","0.11","6.14","55.36","","","0","0","","",""
"K. Cipot","Ukraine 1.","Veres","RCB, CB","24","400000","2028-06-30","18","1629","1","0.8","0","0.09","Slovenia","right","187","no","8.95","4.53","78.05","3.81","57.97","1.1","5.83","0.06","0.04","0","6","0.33","50","16.667","0.06","0","0.06","100","1.38","60","0.66","0.44","0.06","31.49","85.61","13.04","75","4.2","52.63","0.01","0","0.06","3.15","59.65","0.33","66.67","0.22","5.25","61.05","","","0","0","","",""
"A. Machelyuk","Ukraine 1.","Kudrivka","RB, LB","26","10000","2027-06-30","18","1629","0","0.23","0","0.7","Ukraine","","180","no","8.95","7.07","58.59","4.03","49.32","0.28","6.1","0","0.01","0","3","0.17","66.67","0","2.21","45","1.6","65.52","6.3","53.51","0.5","1.27","0.28","35.41","78.78","14.48","73.66","3.92","53.52","0.04","0","0.39","4.36","68.35","2.38","51.16","0.28","7.68","71.22","","","0","0","","",""
"D. Galenkov","Ukraine 1.","SK Poltava","LW, LAMF","30","200000","2027-06-30","19","1628","1","2.42","1","0.37","Ukraine","right","184","no","6.47","4.42","60","3.87","41.43","0.28","4.02","0.06","0.13","0","23","1.27","21.74","4.348","1.93","20","2.54","41.3","5.86","37.74","1.71","0.94","0.39","18.52","62.09","6.03","51.38","2.27","36.59","0.02","0","0.11","1.49","66.67","2.32","35.71","0.61","4.26","57.14","","","0","0","","",""
"N. Muravskyi","Ukraine 1.","LNZ Cherkasy","CB, RCB, LCB","26","700000","2027-12-31","16","1614","1","0.86","0","0","Ukraine","right","190","no","8.25","4.91","79.55","3.18","71.93","0.72","5.07","0.06","0.05","0","5","0.28","20","20","0","0","0.06","100","0.95","47.06","0.5","0.17","0","31","87.77","7.81","62.86","3.4","42.62","0","0","0","2.79","48","0.28","0","0.06","3.57","57.81","","","0","0","","",""
"Y. Shevchenko","Ukraine 1.","Obolon","LB","30","300000","2026-06-30","17","1610","0","1.37","1","0.69","Ukraine","left","179","no","8.78","6.2","63.96","2.91","55.77","0.11","4.5","0","0.08","0","12","0.67","41.67","0","1.96","40","1.12","45","2.57","34.78","1.62","0.67","0.28","21.24","72.63","8.22","64.63","2.63","34.04","0.04","0","0.17","2.52","62.22","2.01","38.89","0.39","5.03","62.22","","","0","0","","",""
"E. Tverdokhlib","Ukraine 1.","LNZ Cherkasy","LCMF, LDMF, CF","25","500000","2029-06-30","17","1595","7","7.08","3","1.44","Ukraine","right","182","no","8.24","5.98","50.94","4.01","45.07","0.28","5.84","0.23","0.4","0.11","36","2.03","47.22","19.444","0.56","40","1.02","44.44","4.23","44","2.71","1.24","0.23","25.17","73.77","8.52","58.94","2.37","47.62","0.08","0.23","0.34","3.95","65.71","1.86","48.48","0.85","4.74","59.52","","","0","0","","",""
"P. Budkivskyi","Ukraine 1.","Zorya","CF","33","500000","2027-12-31","18","1593","8","6.05","0","0.6","Ukraine","right","196","no","2.99","1.53","48.15","5.14","58.24","0.34","2.8","0.45","0.34","0.23","37","2.09","54.05","21.622","0.4","42.86","0.45","25","5.59","24.24","3.73","0.17","0","17.57","76.21","3.28","56.9","0.9","62.5","0.03","0","0.11","1.3","65.22","1.02","50","0.45","1.64","62.07","","","0","0","","",""
"I. Kharatin","Ukraine 1.","Veres","RCMF, LCMF, DMF","31","300000","2027-06-30","18","1593","1","1.94","1","0.95","Ukraine","right","188","no","9.38","3.67","70.77","5.03","58.43","0.4","5.96","0","0.11","0","12","0.68","41.67","8.333","0.23","50","0.11","100","0.79","57.14","1.24","0.06","0","31.13","80.22","10.56","63.1","3.95","52.86","0.05","0","0.23","4.58","62.96","0.45","62.5","0.45","5.82","58.25","","","0","0","","",""
"A. Chachua","Ukraine 1.","Karpaty","RCMF, RDMF","31","400000","2026-06-30","18","1593","0","2.37","2","1.35","Ukraine","right","170","no","5.2","3.84","52.94","1.64","37.93","0.4","4.16","0","0.13","0","22","1.24","18.18","0","2.71","47.92","1.02","44.44","4.58","39.51","2.54","1.64","0.4","26.33","76.39","6.27","57.66","2.2","48.72","0.08","0.06","0.56","2.49","54.55","2.94","59.62","0.56","4.18","72.97","","","0","0","","",""
"V. Baboglo","Ukraine 1.","Karpaty","RCB","27","700000","2027-06-30","16","1585","1","1.69","1","0.14","Moldova","right","188","no","7.78","3.63","68.75","4.49","63.29","0.91","6.74","0.06","0.1","0.06","13","0.74","15.38","7.692","0.28","0","0.11","50","0.97","29.41","0.91","1.19","0.11","45.26","88.46","17.72","79.17","5.62","58.59","0.01","0.06","0.11","7.61","72.39","0.91","25","0.34","7.72","79.41","","","0","0","","",""
"V. Bondar","Ukraine 1.","Shakhtar Donetsk","RCB","27","0","2027-12-31","18","1571","2","1.25","1","0.08","Ukraine","right","186","no","4.81","2.64","76.09","3.72","40","0.29","5","0.11","0.07","0","6","0.34","50","33.333","0.34","0","0.17","66.67","1.26","54.55","0.74","1.43","0.11","79.52","94.6","28.13","90.02","3.95","66.67","0","0.06","0.11","12.6","89.09","0.57","30","0.17","10.83","86.24","","","0","0","","",""
"M. Assinor","Ukraine 1.","LNZ Cherkasy","CF","25","0","2027-06-30","18","1569","6","6.16","0","0.38","Ghana","right","183","no","3.9","2.81","59.18","5.62","35.71","0.06","2.41","0.34","0.35","0","43","2.47","41.86","13.953","0.8","50","2.75","43.75","8.26","33.33","4.99","0.75","0","14.8","68.99","3.27","54.39","0.69","66.67","0.02","0.06","0.11","1.38","58.33","1.15","50","0.75","1.61","71.43","","","0","0","","",""
"R. Babenko","Ukraine 1.","Polissya","DMF, LDMF, LCMF","33","500000","2027-06-30","18","1567","0","0.4","0","0.71","Ukraine","left","172","no","9.42","5.97","61.54","1.9","42.42","0.46","6.12","0","0.02","0","13","0.75","7.69","0","0.75","30.77","0.06","100","2.13","43.24","0.29","0.17","0","44.74","85.37","13.04","70.93","3.1","53.7","0.04","0","0.06","4.88","68.24","1.72","50","0.69","5.11","60.67","","","0","0","","",""
"R. Lyakh","Ukraine 1.","Karpaty","LB","25","400000","2028-06-30","17","1562","1","0.23","1","2.01","Ukraine","left","181","no","7.26","6.22","61.11","3.11","46.3","0.23","4.41","0.06","0.01","0","12","0.69","8.33","8.333","4.09","40.85","0.92","75","2.19","60.53","0.46","1.04","0.06","36.82","73.24","16.02","67.99","7.38","43.75","0.12","0","0.29","6.22","56.48","3.51","55.74","0.35","9.51","73.33","","","0","0","","",""
"B. Konaté","Ukraine 1.","Maccabi Netanya","RCB","22","0","","16","1560","1","0.52","0","0","Mali","right","0","no","9","4.5","64.1","3.06","43.4","0.63","7.15","0.06","0.03","0.06","3","0.17","33.33","33.333","0","0","0.35","33.33","1.15","25","0.35","0.23","0.06","34.96","85.64","13.27","74.35","4.56","49.37","0","0","0","3.29","61.4","0.06","0","0","6.17","55.14","","","0","0","","",""
"V. Gorokh","Ukraine 1.","Veres","GK","25","150000","2028-06-30","16","1558","0","0","0","0","Ukraine","both","188","no","1.44","0","0","0.58","90","0","1.7","0","0","0","0","0","0","0","0","0","0","0","0.12","100","0","0","0","22.41","78.87","14.67","70.47","11.5","62.31","0","0","0","3","57.69","0.17","0","0","8.66","72","1.04","4.62","77.5","1.28","4.19","0.242","1.68"
"N. Domchak","Ukraine 1.","Karpaty","GK","18","0","2029-12-31","15","1549","0","0","0","0","Ukraine","unknown","177","no","1.45","0.06","100","0.58","80","0","1.86","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0","0","0","27.37","83.44","14.64","71.83","10.52","61.33","0","0","0","2.96","50.98","0.23","0","0","7.44","65.63","1.22","4.01","69.57","1.13","-1.52","-0.088","1.74"
"V. Kholod","Ukraine 1.","Karpaty","LCB","22","0","2029-06-30","16","1546","0","0.15","0","0.15","Ukraine","right","184","no","8.38","3.61","79.03","3.2","61.82","0.06","6.85","0","0.01","0","5","0.29","40","0","0.06","0","0.06","100","0.87","60","0.29","0.7","0.06","48.2","87.8","17.58","72.85","6.4","53.64","0.01","0","0","4.54","58.97","0.35","33.33","0.12","6.87","67.8","","","0","0","","",""
"V. Moroz","Ukraine 1.","Epitsentr Kamyanets-Podilskyi","RCB","24","300000","2027-06-30","16","1541","1","0.21","1","0.88","Ukraine","right","180","no","7.71","4.21","72.22","2.1","52.78","0.7","5.28","0.06","0.01","0","8","0.47","37.5","12.5","0.06","100","0.12","100","0.64","45.45","0.93","0.41","0","33.58","80.52","15.24","66.67","8.18","51.43","0.05","0","0.23","5.9","54.46","0.76","23.08","0.35","8.76","65.33","","","0","0","","",""
"O. Saputin","Ukraine 1.","Zorya","GK","22","700000","2028-06-30","16","1541","0","0","0","0","Ukraine","right","197","no","1.93","0.06","0","0.29","100","0","2.59","0","0","0","0","0","0","0","0","0","0","0","0.18","100","0","0","0","20.85","85.43","12.21","77.03","7.36","67.46","0","0","0","1.69","55.17","0.06","0","0","5.96","74.51","1.11","4.15","73.24","1.15","0.62","0.036","1.28"
"Y. Volynets","Ukraine 1.","Polissya","GK","32","800000","2028-06-30","16","1541","0","0","0","0","Ukraine","right","188","no","1.28","0.12","50","0.58","90","0","1.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0","29.38","87.67","14.13","78.1","7.77","61.65","0","0","0","1.34","39.13","0.12","0","0","5.78","63.64","0.53","3.1","83.02","0.71","3.16","0.185","1.52"
"A. Ryabov","Ukraine 1.","LNZ Cherkasy","DMF, RCMF","25","300000","2028-06-30","18","1535","1","1.45","1","0.51","Ukraine","right","172","no","9.26","6.92","65.25","5.1","44.83","0.35","4.6","0.06","0.09","0","23","1.35","21.74","4.348","0.23","25","0.88","66.67","2.87","51.02","0.53","0.41","0.18","25.21","77.44","9.15","64.1","2.17","48.65","0.03","0.06","0.12","3.93","65.67","0.59","50","0.23","4.16","74.65","","","0","0","","",""
"M. Matvienko","Ukraine 1.","Shakhtar Donetsk","LCB","29","0","2027-12-31","19","1530","0","0.08","0","0.89","Ukraine","left","182","no","5.47","3.41","74.14","2.53","60.47","0.29","5.08","0","0","0","5","0.29","20","0","0.65","63.64","0.35","100","1.35","69.57","0.65","4","0.53","84.12","92.52","32.76","84.92","8.24","67.14","0.05","0.18","0.18","15.76","83.96","2.53","67.44","1.24","14.06","87.03","","","0","0","","",""
"E. Kozik","Ukraine 1.","Kolos Kovalivka","RCB","22","600000","2028-06-30","17","1525","0","0.91","1","0.27","Ukraine","right","183","yes","7.67","4.49","67.11","3.6","55.74","0.65","6.27","0","0.05","0","8","0.47","12.5","0","0.24","50","0.59","80","1.83","38.71","0.53","1.18","0","50.99","86.69","19.83","72.92","6.61","52.68","0.02","0","0.12","6.49","58.18","0.94","43.75","0.35","7.32","66.94","","","0","0","","",""
"R. Neshcheret","Ukraine 1.","Dynamo Kyiv","GK","24","0","2027-12-31","16","1523","0","0","0","0","Ukraine","right","190","no","1.12","0.06","100","0.24","25","0","1.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.11","90.59","10.4","81.25","5.38","58.24","0","0","0","1.06","50","0.06","0","0","4.2","71.83","0.95","2.72","65.22","0.73","-3.58","-0.212","0.83"
"E. Misyura","Ukraine 1.","SK Poltava","RCB, LCMF","32","100000","2027-06-30","17","1521","2","1.55","1","0.26","Ukraine","","175","no","9.53","7.34","62.1","3.79","43.75","0.65","5.74","0.12","0.09","0","18","1.07","22.22","11.111","0.12","100","0.3","40","2.01","41.18","1.01","0.65","0.12","24.67","71.94","13.91","58.72","4.91","49.4","0.02","0.06","0.06","5.03","47.06","0.89","46.67","0.53","5.62","62.11","","","0","0","","",""
"Jean Pedroso","Ukraine 1.","Karpaty","LCB","22","0","2028-06-30","16","1512","1","0.77","2","0.64","Brazil","right","191","no","7.2","4.7","64.56","3.51","49.15","0.65","5.57","0.06","0.05","0","6","0.36","50","16.667","0.06","100","0.71","66.67","2.44","29.27","0.36","1.43","0.06","46.31","90.49","12.86","73.15","4.35","52.05","0.04","0.06","0.12","4.35","63.01","0.48","50","0.24","5.42","69.23","","","0","0","","",""
"C. Paraco","Ukraine 1.","Kryvbas KR","CF","22","0","2030-06-30","19","1507","5","3.28","2","1.24","Venezuela","right","175","no","2.51","2.15","52.78","5.14","10.47","0.18","1.89","0.3","0.2","0","28","1.67","57.14","17.857","1.02","35.29","1.31","54.55","6.69","24.11","3.28","0.54","0.06","9.56","71.25","2.21","62.16","0.42","57.14","0.07","0","0.18","1.02","52.94","1.07","66.67","0.66","1.31","81.82","","","0","0","","",""
"Nil Coch","Ukraine 1.","Epitsentr Kamyanets-Podilskyi","LCB, LB","27","0","2026-06-30","17","1504","1","0.63","0","0.34","Spain","left","0","no","10.59","5.74","60.42","2.87","39.58","0.84","9.07","0.06","0.04","0.06","8","0.48","25","12.5","0.78","38.46","0.36","66.67","2.09","60","0.48","1.08","0","41.65","81.75","19.81","73.72","7.12","55.46","0.02","0","0","7.36","72.36","1.5","40","0.18","9.69","71.6","","","0","0","","",""
"Bruninho","Ukraine 1.","Karpaty","AMF, LCMF","25","1000000","2028-06-30","17","1500","5","4.21","0","0.5","Brazil","right","175","no","3.06","2.88","58.33","1.08","33.33","0","1.84","0.24","0.25","0","41","2.46","48.78","12.195","1.92","25","4.26","66.2","8.58","53.85","1.92","1.92","0.18","23.64","79.95","7.62","71.65","0.96","56.25","0.03","0.12","0.3","3.36","76.79","2.1","42.86","0.6","3.24","70.37","","","0","0","","",""
"A. Bol","Ukraine 1.","Oleksandria","LCB, RCB","23","300000","2027-05-31","17","1498","0","0.41","0","0.06","Ukraine","right","187","no","9.49","4.69","67.95","2.94","46.94","1.32","7.17","0","0.02","0","4","0.24","25","0","0.06","0","0","0","0.3","0","0.48","0.36","0","54.43","87.42","24.21","78.66","7.75","56.59","0","0","0","5.53","58.7","0.36","33.33","0.18","9.07","60.26","","","0","0","","",""
