"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"Y. Diouf","France 1.","Nice","GK","25","8000000","2027-06-30","7","716","0","0","France","right","184","1.26","0","0","0.38","100","0","1.79","0","0","0","0","0","0","0","0","0","0","0","0.25","50","0","0","0","20.11","86.88","9.05","72.22","4.9","51.28","0","0","0","0","0","0.63","0","0.13","0","0","3.27","53.85"
"L. Abergel","France 1.","Lorient","LCMF, RCMF, DMF","32","3000000","2029-06-30","7","714","0","0","France","right","170","5.92","4.66","59.46","0.76","66.67","0.13","3.36","0.38","0","0.05","0","0.88","14.29","0","0.25","50","0.5","0","2.65","42.86","0.38","0.5","0","55.97","88.29","16.64","77.27","6.43","62.75","0.03","0","0.25","50","0.13","10.34","76.83","1.01","25","0","7.82","77.42"
"M. Talbi","France 1.","Lorient","CB","27","7000000","2027-06-30","7","714","0","0","France","right","190","5.92","3.4","62.96","3.28","61.54","0.5","4.21","0.13","0","0","0","0","0","0","0.13","100","0","0","0.63","20","0.5","0.88","0.13","38.19","94.06","14.62","87.93","3.15","60","0","0","0","0","0","3.03","83.33","0.5","25","0.25","5.04","85"
"G. Restes","France 1.","Toulouse","GK","20","0","","7","712","0","0","France","left","186","1.14","0.13","100","0.76","100","0","1.16","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","14.92","84.75","7.84","75.81","5.94","65.96","0","0","0","0","0","1.26","40","0","0","0","4.8","71.05"
"C. Cresswell","France 1.","Toulouse","CB","23","4000000","2028-06-30","7","712","1","0","England","right","190","6.95","2.65","76.19","7.96","61.9","1.26","5.51","0.13","0.13","0.19","0","0.76","16.67","16.667","0","0","0","0","0.76","16.67","0.76","0.25","0","37.04","90.44","13.4","77.36","6.32","64","0","0","0","0","0","4.93","66.67","0.38","0","0","6.19","85.71"
"M. McKenzie","France 1.","Toulouse","RCB, LCB","26","6000000","2027-06-30","7","712","0","0","United States","right","184","9.48","6.19","63.27","3.54","32.14","0.88","6.38","0.13","0","0","0","0","0","0","0.25","50","0","0","0.51","50","0.38","0.25","0.13","34.76","89.82","15.42","81.15","3.16","48","0.02","0","0.13","0","0.13","3.92","80.65","0.51","25","0.13","5.94","80.85"
"A. Dønnum","France 1.","Toulouse","RWF, RWB, RW","27","3500000","2028-06-30","7","712","1","1","Norway","left","179","5.56","5.31","54.76","0.25","100","0","3.04","3.29","0","0.15","0","1.14","44.44","11.111","2.4","31.58","3.54","57.14","8.97","43.66","1.26","2.15","0","31.1","80.08","8.85","65.71","2.91","65.22","0.14","0.13","0.38","0","0.25","4.3","73.53","3.67","44.83","1.14","5.56","84.09"
"M. Mbow","France 1.","Paris","RCB, LCB","25","1000000","2026-06-30","7","707","0","0","Senegal","right","192","5.09","3.18","64","2.55","65","0.76","3.75","0.13","0","0.02","0","0.25","50","0","0","0","0","0","1.15","22.22","0.64","0.51","0.13","54.61","92.31","19.09","84.67","4.71","59.46","0","0","0","0","0","4.71","78.38","0","0","0","5.6","65.91"
"M. López","France 1.","Paris","RCMF, LCMF","27","7500000","2027-06-30","7","707","0","1","France","right","167","3.44","4.58","47.22","0.13","0","0.13","1.7","1.78","0","0.05","0","0.51","75","0","2.04","50","1.15","33.33","1.65","38.46","1.4","1.78","0.13","76","91.96","22.53","85.88","6.87","75.93","0.21","0.25","0.13","0","0.51","11.58","78.02","3.44","66.67","1.4","9.67","88.16"
"K. Lala","France 1.","Brest","RB","34","3000000","","7","706","0","1","France","right","178","8.29","7.39","63.79","2.17","47.06","0.38","4.13","2.8","0","0.03","0","0.38","0","0","2.93","69.57","0.76","83.33","3.44","48.15","0.38","1.53","0.25","42.2","77.34","17.34","65.44","8.92","52.86","0.11","0","0.13","100","0.51","7.52","57.63","4.59","63.89","1.15","12.49","70.41"
"N. Ngoy","France 1.","Lille","RCB","22","3500000","","7","706","0","1","Belgium","right","183","7.14","5.74","53.33","2.29","72.22","0.38","5.25","0.25","0","0.07","0","0.89","0","0","0.25","50","0.38","33.33","1.02","37.5","0.89","1.15","0","54.18","91.29","17.85","84.29","5.35","64.29","0.05","0","0","0","0.25","5.74","80","0.25","50","0.25","7.65","75"
"I. Soumaré","France 1.","Le Havre","LW, CF, LAMF","24","800000","2026-06-30","7","705","3","1","Senegal","right","182","4.85","4.21","72.73","6.26","36.73","0","2.07","4.72","0.26","0.45","0","1.66","53.85","23.077","2.68","52.38","3.32","73.08","9.06","46.48","2.17","1.66","0.13","19.66","76.62","2.94","73.91","0.89","85.71","0.2","0.13","0","0","0.51","1.4","72.73","2.81","59.09","0.64","3.06","87.5"
"M. Diaw","France 1.","Le Havre","GK","32","1800000","2026-06-30","7","705","0","1","France","right","197","2.17","0.13","0","0.38","100","0","2.71","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","26.04","89.22","10.47","74.39","6.38","66","0.03","0","0","0","0.13","1.53","50","0.26","50","0.13","5.87","67.39"
"G. Lloris","France 1.","Le Havre","LCB","30","3000000","2026-06-30","7","705","0","1","France","left","192","7.4","4.34","73.53","3.57","50","0","5.11","0.13","0","0.02","0","0.13","0","0","0.13","100","0","0","0.51","0","0.38","0.77","0","57.57","94.46","16.09","82.54","4.85","60.53","0.01","0","0","0","0","3.83","66.67","0.38","66.67","0","5.62","75"
"A. Maitland-Niles","France 1.","Olympique Lyonnais","RB, RAMF","28","9000000","2027-06-30","7","703","0","2","England","right","180","9.6","7.94","51.61","1.92","40","0.13","8.03","1.28","0","0.04","0","0.38","0","0","1.66","23.08","1.41","63.64","3.84","50","0.9","0.9","0","38.28","82.61","13.06","69.61","3.2","28","0.09","0","0","0","0.38","3.84","63.33","2.18","41.18","1.02","4.35","50"
"M. Niakhaté","France 1.","Olympique Lyonnais","LCB","29","16000000","2028-06-30","7","703","0","0","France","left","190","8.83","5.25","65.85","5.12","67.5","0.64","8.03","0.13","0","0","0","0.13","0","0","0","0","0","0","1.28","60","0.26","1.15","0","62.86","90.84","29.32","86.03","4.74","40.54","0.01","0","0.26","50","0.13","5.38","69.05","1.02","37.5","0.51","8.96","70"
"J. Fischer","France 1.","Metz","GK","23","1700000","2028-12-31","7","701","0","0","Denmark","left","197","2.31","0","0","0.64","80","0","2.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.58","89.43","11.94","74.19","7.06","52.73","0","0","0","0","0","1.8","28.57","0.13","0","0","3.72","62.07"
"J. Jacquet","France 1.","Rennes","CB, RCB","20","0","","7","700","0","0","France","right","188","8.36","5.14","57.5","2.83","77.27","0.39","6.94","0.13","0","0","0","0","0","0","0","0","0.9","14.29","2.7","33.33","0","0.77","0","52.07","91.85","17.49","83.82","3.34","61.54","0","0","0","0","0","5.14","90","0.26","50","0","6.69","75"
"B. Samba","France 1.","Rennes","GK","31","15000000","2028-06-30","7","700","0","0","Congo","left","187","1.93","0.13","100","0","0","0","2.43","0","0","0","0","0","0","0","0","0","0","0","0.39","66.67","0","0","0","33.3","82.63","14.91","63.79","9.77","42.11","0","0","0","0","0","2.19","11.76","0.26","0","0","5.66","54.55"
"R. Risser","France 1.","Lens","GK","20","0","","7","696","0","0","France","right","193","1.29","0","0","0","0","0","1.53","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","21.72","84.52","10.99","71.76","7.89","65.57","0","0","0","0","0","1.29","30","0","0","0","5.95","65.22"
"A. Thomasson","France 1.","Lens","LCMF, RCMF","31","5000000","2026-06-30","7","696","1","2","France","right","175","9.83","8.02","66.13","1.55","33.33","0.13","5.36","1.16","0.13","0.17","0","1.55","33.33","8.333","0.91","28.57","1.16","33.33","4.4","41.18","2.07","0.39","0.13","38.02","82.65","12.93","67","3.88","56.67","0.2","0.26","0","0","0.65","2.97","60.87","1.03","75","1.03","5.04","61.54"
"M. Sarr","France 1.","Lens","LCB, CB","26","4000000","2026-06-30","7","696","0","0","France","left","183","8.15","3.1","83.33","2.97","65.22","0.78","6.58","0.13","0","0.12","0","0.39","0","0","0.26","50","0.13","0","1.16","33.33","0.65","0.26","0","39.18","85.48","15","80.17","4.01","67.74","0","0","0","0","0","4.14","84.38","0.26","50","0","7.5","58.62"
"T. Tessmann","France 1.","Olympique Lyonnais","RDMF, LDMF, RCMF","24","7000000","2029-06-30","7","696","1","0","United States","right","188","8.79","4.66","63.89","1.81","50","0.91","7.88","1.42","0.13","0.14","0","1.03","37.5","12.5","0.39","33.33","1.16","77.78","4.53","60","0.91","1.03","0.13","44.22","86.84","13.58","78.1","3.88","60","0.04","0","0","0","0.26","6.85","71.7","0.52","25","0.39","5.82","77.78"
"A. Lopes","France 1.","Nantes","GK","35","4000000","","7","695","0","0","France","left","184","1.81","0.13","100","0.78","100","0","1.89","0","0","0","0","0.13","0","0","0","0","0","0","0.26","50","0.13","0","0","32.37","91.6","11.78","79.12","9.45","73.97","0","0","0","0","0","1.17","33.33","0","0","0","7.77","73.33"
"L. Ajorque","France 1.","Brest","CF","31","3000000","2026-06-30","7","695","1","3","Réunion","right","196","3.88","2.98","43.48","11.27","59.77","0.26","2.81","0.91","0.13","0.42","0","2.07","25","6.25","0","0","0.39","100","8.42","21.54","3.5","0.39","0.13","18.39","78.17","1.68","61.54","2.07","75","0.08","0.13","0","0","0.39","0.91","85.71","0.13","0","0.65","1.42","36.36"
"K. Amian","France 1.","Nantes","RB","27","2500000","2028-06-30","7","695","0","0","France","right","180","7.51","4.92","47.37","1.55","83.33","0.39","5.24","0.91","0","0","0","0.52","0","0","1.17","33.33","0.65","80","2.33","66.67","0.52","1.29","0.13","38.33","82.77","18.78","74.48","4.01","35.48","0.06","0","0","0","0.26","5.83","64.44","1.29","30","0.26","7.25","66.07"
"C. Awaziem","France 1.","Nantes","RCB","28","3000000","2025-12-31","7","695","0","0","Nigeria","right","189","9.19","4.4","73.53","3.63","53.57","0.91","6.26","0.13","0","0","0","0","0","0","0","0","0.13","100","1.42","45.45","0.39","0.52","0","55.81","89.33","21.37","75.76","7.77","63.33","0.03","0","0","0","0.13","4.53","60","0.78","33.33","0.52","7.9","67.21"
"J. Lefort","France 1.","Angers SCO","LCB","32","1000000","2026-06-30","7","695","0","1","France","left","184","8.29","3.5","81.48","1.94","53.33","0.52","4.62","0.52","0","0.01","0","0.13","0","0","0.26","50","0.52","75","1.29","90","0.26","0.39","0.26","38.46","85.52","20.07","78.06","4.66","36.11","0.03","0","0","0","0.13","3.63","50","0.91","28.57","0.13","7.51","60.34"
"H. Koffi","France 1.","Angers SCO","GK","28","2000000","2028-06-30","7","695","0","0","Burkina Faso","right","186","1.55","0.26","50","0.52","75","0","1.3","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","18.52","83.92","10.23","73.42","6.86","64.15","0","0","0","0","0","0.91","14.29","0","0","0","4.79","64.86"
"L. Chevalier","France 1.","PSG","GK","23","25000000","2027-06-30","7","693","0","0","France","right","189","0.52","0","0","0.13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.44","97.89","5.84","97.78","1.69","92.31","0","0","0","0","0","0","0","0","0","0","1.82","78.57"
"Clinton Mata","France 1.","Olympique Lyonnais","RCB","32","4000000","","7","692","0","0","Belgium","right","180","8.58","5.98","65.22","1.43","36.36","1.43","6.43","0.13","0","0.01","0","0.26","0","0","0.26","50","0.39","0","1.82","50","0.13","0.13","0","52.28","93.78","18.21","86.43","3.64","39.29","0","0","0","0","0","3.38","69.23","0.52","25","0","3.77","68.97"
"Q. Merlin","France 1.","Rennes","LB, LWB","23","10000000","2028-06-30","7","685","0","1","France","left","174","7.09","4.73","50","0.79","50","0.66","6.35","2.23","0","0.06","0","1.18","22.22","0","3.81","20.69","2.5","47.37","5.12","43.59","1.71","2.23","0","41.39","76.19","12.35","60.64","4.07","54.84","0.14","0","0","0","0.26","5.26","65","3.55","22.22","0.26","8.67","63.64"
"B. Locko","France 1.","Brest","LB","23","12000000","2027-06-30","7","683","0","0","France","left","180","7.25","5.53","61.9","1.84","28.57","0","4.55","1.45","0","0.01","0","0.26","50","0","1.84","42.86","1.32","40","4.48","32.35","0.4","1.05","0.13","29.52","79.46","12.78","76.29","5.01","65.79","0.02","0.13","0","0","0.13","4.08","74.19","1.71","53.85","0.26","8.17","70.97"
"H. Belkebla","France 1.","Angers SCO","DMF, LDMF, LCMF","31","1700000","2026-06-30","7","681","0","0","France","right","177","8.59","5.29","72.5","0.79","33.33","0.26","3.78","0.4","0","0","0","0.13","0","0","0.13","0","0.93","42.86","4.63","45.71","0.13","0.13","0","31.59","91.63","7.27","83.64","1.19","66.67","0","0","0","0","0","3.3","88","0.26","50","0.13","4.36","72.73"
"M. Senaya","France 1.","Auxerre","RB, RCB","24","2000000","","7","681","0","0","France","right","181","8.19","6.21","65.96","4.23","65.63","0.4","4.15","1.32","0","0.04","0","0.53","0","0","2.11","31.25","1.45","45.45","4.23","53.13","0.4","1.06","0","29.34","78.38","12.29","75.27","3.57","62.96","0.01","0","0","0","0","4.49","52.94","1.85","35.71","0.26","6.21","68.09"
"K. Kouao","France 1.","Metz","RB, RCB","27","1500000","2026-06-30","7","680","0","0","Côte d'Ivoire","right","173","7.68","7.15","55.56","1.32","40","0.26","3.79","2.12","0","0.04","0","0.4","33.33","0","1.72","30.77","1.72","84.62","4.1","61.29","1.06","1.99","0.26","38.12","85.07","13.76","84.62","2.78","47.62","0.09","0","0","0","0.4","3.84","68.97","1.85","28.57","0.13","6.35","68.75"
"M. Udol","France 1.","Lens","LWB, LCB, LB","29","2500000","2027-06-30","7","680","0","1","France","left","178","9.4","6.35","64.58","2.51","47.37","0.26","6.19","1.99","0","0.08","0","1.06","25","0","2.38","44.44","1.06","37.5","3.71","32.14","1.72","0.93","0.4","36.66","81.23","14.03","71.7","3.31","48","0.13","0","0.26","100","0.53","2.38","66.67","2.91","54.55","0.93","7.54","59.65"
"C. Arcus","France 1.","Angers SCO","RB, RCB","29","700000","2026-06-30","7","678","0","0","Haiti","right","180","8.1","7.43","53.57","1.46","36.36","0","3.59","0.66","0","0","0","0.27","50","0","0.53","25","0.66","60","1.33","50","0.4","0.66","0.27","43.01","83.95","20.71","76.28","2.39","27.78","0.01","0","0.27","0","0.13","5.31","80","1.06","12.5","0.27","8.89","56.72"
"K. Danois","France 1.","Auxerre","LCMF, RCMF","21","100000","2029-06-30","7","674","0","0","Guadeloupe","right","183","7.61","7.61","64.91","1.2","11.11","0","3.02","0.8","0","0.12","0","0.8","33.33","0","0.8","0","0.93","42.86","4.81","41.67","0.8","2","0.4","41.26","88.03","13.09","78.57","2.4","61.11","0.06","0","0.13","100","0.67","6.68","82","1.74","38.46","0.67","5.47","68.29"
"K. Peprah Oppong","France 1.","Nice","LCB, RCB","21","0","","7","671","1","0","Ghana","right","185","7.51","5.9","61.36","3.35","52","0.54","5.16","0.94","0.13","0.06","0","0.4","66.67","33.333","0.67","60","0.54","50","2.55","52.63","0.54","2.01","0.13","51.24","91.36","19.85","89.19","2.55","63.16","0.01","0","0","0","0.27","7.78","84.48","0.94","71.43","0.4","6.84","78.43"
"M. Bard","France 1.","Nice","LWB, LCB","24","12000000","","7","669","0","0","France","left","173","5.65","4.98","62.16","2.15","50","0.13","3.7","2.56","0","0.04","0","0.67","20","0","4.17","45.16","0.94","57.14","4.71","48.57","0.54","2.02","0.13","43.05","78.13","16.14","65","4.84","22.22","0.02","0","0","0","0.4","6.46","62.5","3.63","59.26","0.13","9.82","68.49"
"E. Owusu","France 1.","Auxerre","RCMF, LCMF","27","2500000","2027-06-30","7","668","0","0","France","right","182","8.76","6.47","68.75","1.89","35.71","0.27","4.58","0.27","0","0","0","0.13","0","0","0.27","50","0.27","50","3.37","52","0","0.27","0.13","30.85","82.97","11.59","69.77","1.89","71.43","0.01","0","0","0","0","4.45","63.64","0.81","33.33","0.13","6.33","70.21"
"C. Tolisso","France 1.","Olympique Lyonnais","AMF, CF, LCMF","31","5000000","2027-06-30","7","667","2","0","France","right","181","5.4","4.59","61.76","4.45","36.36","0.13","3.8","1.21","0.27","0.14","0.13","1.21","66.67","22.222","0.94","28.57","0.13","100","4.18","41.94","1.89","0.13","0","40.88","85.81","12.01","76.4","4.05","66.67","0.1","0","0.13","0","0.27","6.21","80.43","1.48","36.36","0.27","5.4","77.5"
"G. Mensah","France 1.","Auxerre","LB, LCB","27","2500000","2026-06-30","7","660","0","0","Ghana","left","178","7.91","6","75","1.09","37.5","0.14","3.93","0.55","0","0","0","0.14","0","0","1.23","22.22","0.41","66.67","3","50","0","0.55","0","37.64","81.16","15.27","68.75","4.91","44.44","0","0","0","0","0.14","6.41","63.83","2.18","18.75","0.14","7.64","75"
"I. Kebbal","France 1.","Paris","RW, RWF","27","3000000","","7","660","4","2","France","left","169","4.09","3.41","52","0.55","50","0","3.04","4.23","0.41","0.27","0","2.05","53.33","26.667","3.41","24","4.09","53.33","9.27","44.12","3.68","4.91","0.82","57.95","82.82","14.86","71.56","3.41","48","0.14","0","0.27","50","0.68","6.55","77.08","4.23","41.94","1.36","8.73","79.69"
"E. Lepaul","France 1.","Rennes","CF","25","800000","2028-06-30","7","652","4","1","France","right","188","1.24","2.07","33.33","2.9","28.57","0","0.65","1.38","0.55","0.29","0","1.52","54.55","36.364","0.55","0","0.97","57.14","2.62","52.63","2.48","0.41","0.28","16.43","74.79","2.21","62.5","0.83","33.33","0.14","0","0","0","0.41","0.83","66.67","0.28","0","0.28","1.52","45.45"
"P. Lees-Melou","France 1.","Paris","DMF","32","10000000","2027-06-30","7","645","0","0","France","right","185","8.37","6.28","64.44","0.84","50","0.28","5.72","1.12","0","0.02","0","0.98","14.29","0","0.84","33.33","0.84","66.67","4.19","36.67","0.7","0.56","0","48.56","87.93","14.51","79.81","4.6","66.67","0.03","0.14","0.28","50","0.56","6.28","77.78","1.95","64.29","0.84","6.42","78.26"
"Y. Belkhdim","France 1.","Angers SCO","RCMF, RDMF","23","100000","2027-06-30","7","644","0","1","France","right","175","7.55","6.43","69.57","0.56","50","0.28","2.66","0.84","0","0.04","0","0.56","25","0","1.54","36.36","0.42","33.33","2.38","35.29","1.12","0.28","0","36.61","85.11","11.04","79.75","2.93","57.14","0.12","0","0.14","0","0.56","2.8","80","1.26","44.44","0.28","4.75","61.76"
"A. Seko","France 1.","Le Havre","DMF, RCB, RDMF","25","1500000","","7","634","0","0","Japan","right","186","5.96","5.11","61.11","1.99","64.29","0.28","3.25","0","0","0.01","0","0.28","0","0","0.28","0","0.14","0","1.56","63.64","0.71","0.43","0","27.97","82.74","9.23","60","3.26","43.48","0","0","0","0","0","5.11","61.11","0.43","0","0.14","3.97","64.29"
"P. Højbjerg","France 1.","Olympique Marseille","LDMF, LCMF","30","18000000","","7","634","1","0","Denmark","right","187","4.54","3.69","50","1.56","54.55","0","3.77","1.56","0.14","0.14","0","1.14","25","12.5","0.85","33.33","1.56","54.55","5.54","43.59","1.42","0.14","0","68.14","92.29","19.31","86.03","2.7","47.37","0.06","0","0.14","100","0.28","10.93","83.12","1.7","58.33","0.57","7.24","78.43"
"V. Barco","France 1.","Strasbourg","LCMF, LCB","21","13000000","2028-06-30","7","629","0","1","Argentina","left","172","7.58","5.15","75","1.57","27.27","0","3.02","1.57","0","0.06","0","0.86","33.33","0","2.15","20","1.14","62.5","6.58","45.65","1","0.86","0","51.22","83.8","17.6","74.8","4.29","63.33","0.16","0.29","0.29","50","0.57","6.3","68.18","3.58","56","1.57","6.01","76.19"
"J. Gbamin","France 1.","Metz","CB, RCB, LCB","30","2500000","","7","622","1","0","Côte d'Ivoire","right","186","8.83","4.77","69.7","2.17","46.67","0.58","6.71","0.43","0.14","0.09","0","0.29","50","50","0","0","0.29","100","1.3","55.56","0.29","1.45","0.29","59.61","90.29","22.86","79.11","9.55","62.12","0","0","0","0","0","5.5","63.16","0.43","33.33","0","8.25","63.16"
"M. Fofana","France 1.","Olympique Lyonnais","LAMF, LW","20","0","","7","620","2","1","Belgium","left","169","3.48","3.77","46.15","0.73","0","0","2.17","5.66","0.29","0.23","0","1.89","61.54","15.385","3.48","41.67","5.52","55.26","11.03","48.68","4.94","3.05","0.15","27.44","77.78","4.79","54.55","1.89","53.85","0.18","0","0","0","1.02","1.16","87.5","2.18","73.33","1.31","4.94","76.47"
"E. Dier","France 1.","Monaco","RCB","31","12000000","","6","620","1","0","England","right","191","7.4","3.05","57.14","3.34","43.48","1.45","8.01","0.29","0.15","0.05","0.15","0.29","50","50","0.44","33.33","0","0","0.44","33.33","0.44","0.58","0","70.4","93.61","22.65","89.1","5.08","57.14","0.03","0.15","0","0","0","11.76","86.42","0.73","40","0.44","9","75.81"
"Y. Gboho","France 1.","Toulouse","LWF, LW","24","4000000","2026-06-30","7","619","2","0","Côte d'Ivoire","right","178","4.65","5.38","64.86","1.02","28.57","0","1.16","4.07","0.29","0.22","0","1.16","25","25","1.45","60","4.94","55.88","14.39","44.44","3.49","3.63","0.44","18.61","72.66","6.83","44.68","0.44","66.67","0.1","0","0.73","20","0.58","2.18","46.67","3.05","61.9","1.02","3.63","80"
"M. Akliouche","France 1.","Monaco","RAMF, RW, RWF","23","25000000","2028-06-30","6","617","2","1","France","left","183","5.25","4.67","56.25","0.58","0","0","3.53","2.63","0.29","0.23","0","1.46","30","20","2.19","53.33","1.6","63.64","7.15","28.57","3.06","2.92","0.29","40.55","82.37","10.36","70.42","2.19","60","0.1","0","0.29","0","0.29","4.81","75.76","3.5","54.17","1.46","5.11","80"
"A. Kouassi","France 1.","Lorient","LB, LWB","21","0","","7","617","0","2","Burkina Faso","left","178","4.67","3.35","65.22","1.02","28.57","0","2.71","3.06","0","0.01","0","0.15","0","0","3.94","25.93","3.06","61.9","5.98","58.54","1.17","2.77","0.73","32.09","79.09","9.92","64.71","1.75","25","0.15","0","0.15","100","0.73","3.21","77.27","2.63","44.44","0.29","6.27","65.12"
"A. Avom","France 1.","Lorient","RCMF, LCMF","20","0","","7","613","0","1","Cameroon","right","185","7.34","4.7","56.25","1.03","42.86","0.29","4.86","0.88","0","0.03","0","0.59","25","0","1.47","30","1.32","22.22","6.31","37.21","1.47","0.88","0","39.79","86.72","11.45","80.77","3.08","52.38","0.15","0.15","0","0","0.59","4.55","80.65","2.35","62.5","1.47","4.55","70.97"
"F. Magri","France 1.","Toulouse","CF, LWF","26","3000000","2026-06-30","7","609","3","0","France","right","178","3.1","3.25","59.09","8.42","33.33","0","1.19","2.07","0.44","0.46","0.15","2.07","50","21.429","0.59","25","1.77","50","8.87","28.33","2.81","0.3","0.3","13","77.27","2.96","60","0.3","50","0.02","0","0","0","0.15","0.74","40","0.3","100","0.3","1.33","66.67"
"L. Sinayoko","France 1.","Auxerre","CF, RW","25","2500000","2026-06-30","7","609","2","1","Mali","right","186","3.69","2.96","70","4.73","25","0","1.74","2.36","0.3","0.21","0","2.22","33.33","13.333","1.03","0","3.4","43.48","12.86","34.48","2.81","1.33","0.3","18.33","70.97","4.14","60.71","0.44","33.33","0.21","0","0.44","33.33","0.59","1.77","58.33","1.33","66.67","1.18","2.51","64.71"
"M. Sarr","France 1.","Strasbourg","LCB, CB","20","0","","6","606","0","0","France","right","194","9.36","6.39","79.07","3.27","50","0.3","4.79","0.15","0","0","0","0","0","0","0","0","0.45","33.33","1.93","30.77","0","1.04","0.15","49.9","95.83","18.56","92","3.42","69.57","0","0","0","0","0","4.01","77.78","0","0","0","6.83","89.13"
"O. Nkambadio","France 1.","Paris","GK","22","1500000","","6","606","0","0","France","right","190","1.49","0","0","0","0","0","2.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.07","88.89","12.62","78.82","7.57","60.78","0","0","0","0","0","1.04","0","0.45","0","0","5.35","72.22"
"B. Özer","France 1.","Lille","GK","25","1500000","","6","605","0","0","Türkiye","right","191","0.89","0.3","0","0.6","100","0","1.08","0","0","0","0","0","0","0","0","0","0","0","0.15","100","0","0","0","25.44","85.96","12.05","74.07","8.48","63.16","0","0","0","0","0","2.38","50","0.15","0","0","5.36","75"
"A. Rouault","France 1.","Rennes","LCB, RCB","24","7000000","2027-06-30","6","603","1","0","France","right","186","10","6.57","59.09","2.39","68.75","0.75","7.25","0.3","0.15","0.15","0","0.3","50","50","0","0","0.15","100","0.9","33.33","0.45","0.9","0","60.3","90.1","28.21","84.66","4.18","53.57","0.01","0","0","0","0","8.81","86.44","0.15","0","0.15","10.6","76.06"
"M. Penders","France 1.","Strasbourg","GK","20","0","","6","603","0","0","Belgium","left","200","0.75","0","0","0.15","100","0","0.95","0","0","0","0","0","0","0","0","0","0","0","0.15","0","0","0","0","34.93","92.74","14.03","86.17","5.67","65.79","0","0","0","0","0","1.34","66.67","0.15","0","0","5.52","64.86"
"K. Doumbia","France 1.","Brest","AMF, RCMF","22","5000000","","7","600","2","1","Mali","right","170","7.65","6.45","62.79","1.5","60","0","4.29","1.65","0.3","0.17","0","2.4","25","12.5","0.3","0","2.1","42.86","6.9","26.09","2.1","1.35","0","27.9","84.95","7.5","70","1.95","84.62","0.07","0","0.15","100","0.3","5.25","74.29","0.75","60","0.6","3.3","77.27"
"G. Rulli","France 1.","Olympique Marseille","GK","33","5000000","2027-06-30","6","600","0","0","Argentina","right","189","2.1","0.45","66.67","0.9","100","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0.3","100","0","0","0","24.9","85.54","13.8","77.17","9.15","65.57","0","0","0","0","0","1.95","30.77","0.15","0","0","6.45","76.74"
"R. Aguilar","France 1.","Lens","RWB, RB","32","5000000","2028-06-30","7","589","0","0","France","right","172","9.93","7.64","70","1.53","50","0.61","5.24","2.9","0","0.04","0","0.61","25","0","4.28","50","0.61","50","1.83","75","2.44","1.83","0.15","38.2","81.2","13.9","79.12","2.44","31.25","0.17","0","0.31","100","0.92","3.67","58.33","3.51","69.57","0.76","6.88","77.78"
"J. Panichelli","France 1.","Strasbourg","CF","22","0","","7","589","5","0","Argentina","right","187","5.65","3.36","72.73","5.65","37.84","0.46","4.17","1.83","0.46","0.59","0.15","2.44","56.25","31.25","0.15","0","1.53","30","7.79","21.57","3.67","0.76","0.31","16.04","78.1","2.29","53.33","0.46","0","0.06","0","0","0","0.31","1.38","44.44","0.15","0","0.31","0.76","60"
"G. Hein","France 1.","Metz","AMF, RCMF, RWF","29","3000000","2028-06-30","6","586","1","2","France","left","170","2.76","1.84","75","1.23","25","0.15","1.35","1.08","0","0.21","0","1.23","25","12.5","1.69","18.18","1.38","33.33","5.53","36.11","1.38","3.53","0.77","48.99","86.83","8.75","64.91","2.61","70.59","0.23","0","0","0","0.46","4.76","77.42","2","46.15","0.77","4.76","70.97"
"L. Nego","France 1.","Le Havre","RB","34","900000","2026-06-30","6","586","0","0","France","right","181","6.14","2.61","58.82","0.92","33.33","0","5.75","1.69","0","0.03","0","0.77","0","0","3.99","26.92","0.77","80","2.46","75","0.92","1.23","0.31","48.69","78.23","20.43","71.43","5.22","41.18","0.03","0","0.15","0","0.31","8.6","66.07","4.61","36.67","0.46","12.59","73.17"
