"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"I. Gudiño","Panama 1.","Tauro","RCMF, RDMF","25","150000","2026-06-30","31","3005","0","1.32","1","2.53","Panama","right","182","yes","7.42","5.8","67.58","2.64","57.83","0.13","5.17","0","0.04","0","31","0.99","25.81","0","0.41","38.46","0.92","58.62","4.43","36.69","0.89","1.21","0","37.75","77.38","16.22","67.78","5.32","55.69","0.08","0.19","0.19","8.38","65.4","1.15","58.33","0.7","7.87","74.9","","","0","0","","",""
"J. Gargonia","Panama 1.","Potros del Este","LCB","23","0","2026-06-30","29","2725","0","0.31","0","0.29","Panama","unknown","0","yes","10.12","8.31","69.79","4.42","53.6","0.64","5.57","0","0.01","0","4","0.14","25","0","0.67","52.63","0.88","68","2.41","58.82","0.14","1.03","0.11","29.93","75.77","16.34","66.45","6.72","48.95","0.01","0.04","0.04","5.94","58.33","0.99","53.57","0.32","8.74","68.83","","","0","0","","",""
"K. Melgar","Panama 1.","Alianza","GK","33","125000","2026-12-31","27","2657","0","0","0","0","Panama","left","182","no","1.16","0.15","75","0.8","90.91","0","1.5","0","0","0","0","0","0","0","0","0","0.04","0","0.11","66.67","0","0","0","10.57","75.26","6.54","64.44","5.12","56.03","0","0","0","1.85","45.1","0.04","0","0","3.67","69.31","0.87","3.42","74.47","0.87","0","0","1.85"
"Víctor Simmons","Panama 1.","Potros del Este","RWB, RB","24","0","2026-06-30","30","2603","2","0.99","4","5.21","Panama","","168","no","6.46","6.2","62.94","2.26","25.81","0.04","3.34","0.07","0.04","0.07","13","0.47","30.77","15.385","7.04","36.27","0.73","45","3.1","31.76","0.84","1.46","0.29","33.38","69.18","9.05","58.47","4.74","51.54","0.19","0","0.47","4.09","64.29","5.98","46.34","0.73","8.57","78.3","","","0","0","","",""
"K. Phillips","Panama 1.","Potros del Este","RCB","22","0","","26","2502","0","1.04","0","0.28","Panama","","0","no","7.46","5.5","63.64","4.08","61.32","0.46","4.94","0","0.04","0","11","0.42","27.27","0","0.23","83.33","0.12","0","0.69","22.22","0.38","0.73","0","30.55","76.95","16.01","67.79","6.31","48.17","0.01","0.04","0.08","5.43","67.38","0.77","50","0.19","8.77","68.42","","","0","0","","",""
"E. Góndola","Panama 1.","San Francisco","RCB, LCB","32","100000","2026-12-31","26","2483","4","1.23","0","0.06","Panama","right","182","no","8.01","5.39","71.23","4.21","59.65","0.55","6.52","0.15","0.05","0.15","8","0.3","50","50","0","0","0.07","100","0.96","50","0.59","0.33","0","35.98","85.44","15.65","76.18","6.38","65.32","0","0","0","3.28","64.04","0.18","20","0.07","7.56","65.37","","","0","0","","",""
"R. Rodríguez","Panama 1.","Tauro","RB, RCB","27","125000","","26","2477","0","0.44","3","1.52","Panama","right","180","no","9.8","8.38","65.42","2.78","57.75","0.16","5.77","0","0.02","0","6","0.24","0","0","1.21","38.71","0.71","50","3.21","43.9","0.51","0.55","0.16","30.99","78.63","13.95","72.19","4.47","55.26","0.06","0.04","0.16","4.23","67.59","1.21","29.03","0.27","8.62","66.82","","","0","0","","",""
"A. Caicedo","Panama 1.","Herrera","CF, RAMF","26","125000","","28","2470","6","4.12","4","5.48","Panama","right","169","no","4.26","4.03","61.9","2.23","13.79","0.04","1.89","0.12","0.16","0","38","1.46","36.84","15.789","1.11","24.14","3.3","51.16","12.33","39.56","1.23","1.61","0.15","23.32","69.69","7.53","55.61","2.96","46.75","0.21","0.31","0.38","4.8","53.6","2.46","50","1.08","3.73","78.35","","","0","0","","",""
"G. Torres","Panama 1.","Sporting San Miguelito","CF","37","100000","2026-12-31","29","2462","10","9.16","3","3.75","Panama","right","180","no","2.83","3.06","49.37","3.14","38.27","0","1.84","0.19","0.35","0","64","2.48","34.38","15.625","0.93","33.33","0.93","50","7.36","34.21","2.63","0.7","0.27","15.18","67.6","4.22","59.63","0.89","34.78","0.15","0.23","0.23","1.7","52.27","1.78","45.65","0.81","2.13","70.91","","","0","0","","",""
" Alberto Quintero","Panama 1.","Plaza Amador","CF, AMF","38","150000","2027-12-31","28","2449","2","1.9","6","4.07","Panama","right","165","no","2.28","2.58","55","1.38","15.63","0","1.63","0.09","0.08","0","21","0.9","38.1","9.524","3.83","35.96","3.96","47.83","11.59","38.66","2.24","1.29","0.09","34.9","77.78","9.78","77.09","1.55","58.33","0.18","0.56","0.99","4.83","69.64","4.65","50","1.38","6.33","87.76","","","0","0","","",""
"Vlair Simmons","Panama 1.","Potros del Este","RCMF","24","0","2026-06-30","28","2412","2","2.39","2","1.45","Panama","","0","no","8.23","7.22","59.78","2.82","37.14","0.28","4.48","0.08","0.1","0.04","36","1.45","30.56","5.556","1.01","24","0.24","66.67","3.47","43.02","0.85","1.01","0.04","42.34","79.43","16.37","68.72","6.29","57.05","0.06","0.12","0.2","10.28","74.12","2.06","47.06","0.93","8.15","77.72","","","0","0","","",""
"Héctor Hurtado","Panama 1.","Independiente","DMF, RDMF, RCMF","27","150000","2026-06-30","26","2383","1","0.43","0","1.01","Panama","","0","yes","10.1","8.72","69.9","2.27","52.94","0.13","5.9","0","0.02","0","18","0.8","11.11","0","0.4","44.44","1.16","57.69","5.83","44.27","0.31","1.02","0.13","46.62","84.92","15.35","76.23","6.94","64.1","0.04","0.31","0.22","9.61","76.39","1.38","41.94","0.53","9.25","79.81","","","0","0","","",""
"J. Figueroa","Panama 1.","Veraguas","DMF, RCMF, RDMF","22","0","","25","2274","0","0.65","0","0.08","Panama","","0","no","12.73","10.4","67.67","2.33","40.38","0.22","5.76","0","0.03","0","14","0.63","21.43","0","0.18","50","0.81","72.22","5.33","42.86","0.22","0.36","0","34.6","82.12","11.61","65.64","3.99","56.18","0","0.04","0.04","5.42","67.77","0.4","44.44","0.13","5.02","68.75","","","0","0","","",""
"E. Carrasquilla","Panama 1.","San Francisco","RCMF, RDMF","23","125000","","25","2262","0","0.31","1","0.39","Panama","","0","no","6.55","5.87","63.08","3.16","52.86","0.05","4.35","0","0.01","0","15","0.68","13.33","0","0.41","22.22","1.13","56","4.92","46.79","0.18","1.58","0.54","42.42","88.18","13.28","81.29","2.8","50","0.02","0.14","0.14","7.73","82.46","0.81","50","0.27","7.86","79.31","","","0","0","","",""
"A. Palmezano","Panama 1.","UMECIT","RB, LB","26","100000","","25","2239","1","0.65","0","1.11","Colombia","right","173","no","7.86","5.91","67.69","1.18","50","0.23","5.07","0.05","0.03","0","14","0.64","21.43","7.143","1.23","40.74","2.59","59.65","8.5","42.78","0.73","0.77","0.09","25.49","84.31","8.81","75.77","3.09","55.88","0.05","0.14","0.23","3.59","74.68","1.41","58.06","0.41","5.13","77.88","","","0","0","","",""
"V. Griffith","Panama 1.","Árabe Unido","RCMF, LDMF, LCMF","25","100000","2026-12-31","23","2234","4","2.47","1","1.66","Panama","right","174","yes","9.87","7.86","60.51","3.59","52.81","0.16","7.08","0.16","0.1","0.04","35","1.41","25.71","11.429","0.4","40","1.25","54.84","5.36","49.62","1.13","1.29","0.12","33.4","83.59","12.45","74.76","4.39","57.8","0.07","0","0.12","6.24","70.32","1.29","53.13","0.85","6.32","72.61","","","0","0","","",""
"E. Chanis","Panama 1.","UMECIT","RCB","27","125000","2026-12-31","23","2219","2","1.39","0","0.26","Panama","","174","no","6.83","4.43","68.75","5.45","52.54","0.32","5.41","0.05","0.06","0","21","0.97","33.33","4.762","0.18","50","0.18","50","1.11","54.17","0.92","0.18","0","29.32","79.84","15.56","70.62","8.68","62.23","0.01","0","0.09","4.89","61.32","0.6","30.77","0.14","7.8","70.41","","","0","0","","",""
"Á. Herman","Panama 1.","Potros del Este","LWB, LB","24","0","","29","2216","1","0.4","1","0.99","Panama","","0","no","8.24","6.55","66.43","1.69","21.62","0.18","5.07","0.05","0.02","0","8","0.37","25","12.5","3.52","29.87","2.01","56.82","5.68","48.39","0.46","1.69","0.23","30.31","66.01","13.09","58.39","5.22","44.74","0.05","0.05","0.27","5.72","48","3.43","38.67","0.5","8.19","72.63","","","0","0","","",""
"Eddie Roberts","Panama 1.","Independiente","GK","31","150000","2026-12-31","23","2204","0","0.19","0","0","Panama","right","190","yes","1.61","0.05","0","0.44","100","0","2.32","0","0.01","0","1","0.05","0","0","0","0","0","0","0","0","0.15","0","0","18.25","77.54","12.54","69.26","8.93","57.38","0","0","0","4.25","51.72","0.24","20","0.05","6","78.05","0.98","3.51","72.22","0.87","-2.23","-0.109","1.22"
"K. Calderón","Panama 1.","San Francisco","LB, LCB","25","125000","","24","2201","0","1.44","1","1.48","Panama","left","179","no","7.74","4.61","69.7","2.52","48.15","0.19","7.09","0","0.07","0","24","1.12","33.33","0","3.26","21.43","1.49","62.5","4.24","43.96","1.03","1.07","0.09","36.31","73.68","16.83","70.08","6.66","53.85","0.07","0.19","0.14","8.44","63.54","3.03","24.62","0.09","10.07","80.56","","","0","0","","",""
"A. Rodriguez","Panama 1.","San Francisco","LCB","23","125000","","25","2180","0","0.46","0","0.19","Panama","right","181","no","8.25","6.41","64.71","4.1","57.47","0.9","6.09","0","0.02","0","12","0.57","0","0","0.19","75","0.42","55.56","1.98","50","0.38","0.52","0.05","35.48","80.74","18.24","69.51","8.34","54.8","0.01","0","0.05","5.51","57.26","0.61","46.15","0.19","9","71.2","","","0","0","","",""
"L. Rivas","Panama 1.","Potros del Este","GK","25","0","","22","2172","0","0","1","0.18","Colombia","","0","no","1.8","0.14","66.67","0.43","100","0","2.25","0","0","0","0","0","0","0","0","0","0","0","0.24","80","0","0","0","17.13","79.28","10.74","69.16","8.04","59.41","0.01","0","0.05","3.22","55.88","0.24","0","0","5.11","79.63","0.9","3.83","76.54","1.05","3.23","0.153","0.99"
"L. Rivas","Panama 1.","Potros del Este","GK","27","125000","","22","2172","0","0","1","0.18","Colombia","","186","no","1.8","0.14","66.67","0.43","100","0","2.25","0","0","0","0","0","0","0","0","0","0","0","0.24","80","0","0","0","17.13","79.28","10.74","69.16","8.04","59.41","0.01","0","0.05","3.22","55.88","0.24","0","0","5.11","79.63","0.9","3.83","76.54","1.05","3.23","0.153","0.99"
"Sergio Ramírez","Panama 1.","Independiente","RCB","29","150000","2026-06-30","24","2141","1","0.81","0","0","Panama","right","182","yes","10.61","7.63","76.16","5.15","54.9","0.51","6.99","0.05","0.04","0","4","0.2","25","25","0.3","50","0.56","81.82","1.97","66.67","0.35","0.71","0","31.68","83.41","15.36","72.7","7.58","57.33","0","0","0","4.6","64.84","0.71","64.29","0.2","8.59","73.53","","","0","0","","",""
"P. Avila","Panama 1.","Herrera","LCB","36","25000","","22","2129","2","1.51","0","0.33","Panama","left","168","no","8.52","3.15","69.23","3.68","52.63","0.58","9.32","0.1","0.07","0.1","13","0.63","53.85","15.385","0.19","50","0","0","0.77","68.75","0.63","0.19","0","23.38","72.26","13.75","62.68","6.92","49.65","0.02","0","0.05","3.87","50","0.73","26.67","0.29","6.05","62.4","","","0","0","","",""
" Ovidio Lopez","Panama 1.","Plaza Amador","LWF, LAMF, CF","23","150000","","28","2109","5","2.32","2","1.22","Panama","right","174","no","4.24","4.75","59.57","2.27","33.33","0","2.36","0.1","0.12","0","45","2.27","26.67","4.444","1.11","18.18","4.6","48.35","11.46","34.8","1.97","1.77","0.15","27.27","80.93","6.31","71.2","1.01","55","0.06","0.3","0.35","3.43","75","2.07","48.78","1.06","4.39","80.46","","","0","0","","",""
"A. Cundumí","Panama 1.","Veraguas","CF, AMF","29","0","","26","2105","9","5.71","1","0.97","Panama","right","180","no","3.75","4.03","54.02","3.94","31.76","0","2.24","0.37","0.26","0.14","34","1.58","61.76","26.471","0.97","9.52","2.41","53.85","9.92","35.98","2.13","1.53","0.14","19.79","74","4.59","55.56","0.97","38.1","0.04","0.09","0.28","2.22","58.33","1.53","42.42","0.51","1.71","72.97","","","0","0","","",""
"A. Pinzón","Panama 1.","Veraguas","RW, LW, LWF","24","0","","26","2090","4","5.34","3","3.64","Panama","","0","no","4.69","4.44","63.04","2.17","35.56","0","2.77","0.1","0.26","0","60","2.9","35","6.667","2.17","17.78","5.94","43.9","12.46","36.82","1.64","2.66","0.39","25.94","69.83","7.15","56.76","3.43","50.7","0.18","0.14","0.19","5.02","60.58","2.37","26.53","0.77","4.88","76.24","","","0","0","","",""
"R. Rodriguez","Panama 1.","Alianza","RCB, CB, DMF","25","0","","23","2078","1","1.12","0","0.07","Panama","right","191","no","9.05","5.43","71.67","4.26","68.09","0.41","6.67","0.05","0.05","0","12","0.54","25","8.333","0.14","33.33","0.72","56.25","2.04","46.67","0.63","0.45","0.05","24.63","79.04","12.54","68.23","6.88","58.55","0","0","0","3.98","56.82","0.23","40","0.14","6.7","63.51","","","0","0","","",""
"Gerardo Negrete","Panama 1.","Plaza Amador","RCB, LCB","33","0","","26","2058","3","1.15","0","0.03","Colombia","","0","no","11.77","6.57","76.61","4.66","56.82","0.42","12.2","0.16","0.06","0.11","7","0.37","57.14","42.857","0","0","0.37","42.86","2.01","47.37","0.37","1.06","0.05","41.93","85.21","18.76","74.01","6.89","58.46","0","0","0.05","5.51","62.5","0.37","28.57","0.27","9.59","69.06","","","0","0","","",""
"Orman Davis","Panama 1.","Independiente","LCB, LB","23","150000","","23","2058","1","0.44","0","0.2","Panama","left","0","no","10.02","6.73","77.17","4.24","51.25","0.64","6.74","0.05","0.02","0.05","3","0.16","33.33","33.333","0.37","57.14","0.11","0","0.85","12.5","0.53","0.74","0","33.13","82.08","17.07","71.74","5.88","47.75","0.01","0","0.11","5.57","63.81","0.64","41.67","0.11","8.48","68.13","","","0","0","","",""
"J. Guevara","Panama 1.","CD Universitario","RB, RW, RAMF","22","0","","26","2048","1","0.89","2","1.1","Panama","","0","no","8.38","7.54","68.53","2.79","26.42","0.11","4.64","0.05","0.05","0","18","0.95","22.22","5.556","1.69","43.75","4.48","48.24","13.6","33.72","1.32","2.16","0.21","27.21","77.91","9.49","71.11","2.32","43.18","0.06","0.16","0.26","4.53","67.44","1.95","43.24","0.42","5.22","74.75","","","0","0","","",""
"J. Clarke","Panama 1.","CD Universitario","RB, RW, RAMF","22","0","","26","2048","1","0.89","2","1.1","Panama","","178","no","8.38","7.54","68.53","2.79","26.42","0.11","4.64","0.05","0.05","0","18","0.95","22.22","5.556","1.69","43.75","4.48","48.24","13.6","33.72","1.32","2.16","0.21","27.21","77.91","9.49","71.11","2.32","43.18","0.06","0.16","0.26","4.53","67.44","1.95","43.24","0.42","5.22","74.75","","","0","0","","",""
"G. Brown","Panama 1.","Árabe Unido","LW, LAMF, LWF","27","125000","","25","2036","2","1.89","2","2.27","Panama","left","175","yes","5.59","5.04","59.63","2.68","37.93","0.14","3.45","0.09","0.09","0","39","1.8","17.95","5.128","2.91","31.75","3.79","39.02","10.54","35.53","2.08","2.08","0.32","21.68","74.41","5.5","63.03","2.31","56","0.1","0.14","0.23","2.68","65.52","2.87","30.65","0.42","2.82","86.89","","","0","0","","",""
"A. Machado","Panama 1.","Alianza","LCB, RCB","41","25000","","22","2030","0","0.09","2","1.02","Panama","right","181","no","8.46","4.33","70.79","3.79","51.28","0.54","7.3","0","0","0","2","0.1","50","0","0.29","66.67","0.44","66.67","1.46","50","0","0.68","0.05","27.15","82.26","14.89","75.16","4.33","61.8","0.05","0","0.15","2.82","72.41","0.34","57.14","0.05","7.25","63.09","","","0","0","","",""
"A. Garcia","Panama 1.","Herrera","LB, LWB","33","100000","","23","2018","0","0.4","3","3.52","Panama","","172","no","13.13","9.89","70.31","2.93","56.14","0.31","8.05","0","0.02","0","16","0.82","43.75","0","2.47","27.08","2.21","58.14","6.13","42.86","0.41","0.98","0.1","28.63","66.55","14.16","58.91","6.64","48.84","0.18","0.05","0.21","6.49","50.79","2.83","36.36","0.62","9.06","73.86","","","0","0","","",""
"E. Samms","Panama 1.","Tauro","LWF, RWF, LW","31","150000","","29","1969","6","3.26","2","2.97","Panama","right","170","no","3.03","3.39","55.38","2.66","19.61","0.05","1.67","0.31","0.17","0","37","1.93","37.84","16.216","1.41","29.63","3.5","49.25","10.8","30.43","3.18","1.98","0.42","21.29","82.35","5.11","76.53","0.99","68.42","0.15","0.05","0.31","2.03","82.05","1.77","35.29","0.99","2.61","88","","","0","0","","",""
"G. Rangel","Panama 1.","Alianza","LCMF, RCMF, RAMF","21","0","","25","1954","0","0.51","0","1.29","Panama","","0","no","9.52","8.54","58.96","2.86","48.28","0.25","5.63","0","0.03","0","19","0.94","15.79","0","0.89","38.89","1.97","57.5","8.73","46.33","0.59","1.88","0.25","30.59","78.39","11.25","66.23","2.96","51.67","0.06","0.15","0.2","4.93","70","1.53","38.71","0.39","5.77","74.36","","","0","0","","",""
"C. Quintero","Panama 1.","Tauro","LWF, LAMF, CF","25","125000","2028-12-31","27","1951","5","6.02","3","2.78","Panama","right","160","no","4.6","4.35","54.02","2.75","34.55","0","3.17","0.25","0.3","0","59","2.95","27.12","8.475","4.65","29.03","6.55","54.96","16.5","43.03","4","3.2","0.5","22.45","62.81","6.35","56.69","2.55","43.14","0.14","0.4","0.65","2.65","60.38","4.3","46.51","1.5","4.55","84.62","","","0","0","","",""
"R. Ávila","Panama 1.","UMECIT","LCMF, LDMF","29","125000","","21","1939","4","3.97","1","3.9","Panama","left","183","no","7.5","6.69","53.23","3.13","53.45","0.27","4.77","0.16","0.21","0","28","1.51","42.86","14.286","0.7","23.08","2.91","50","9.81","43.96","0.7","0.86","0.05","32.03","81.14","13.1","69.96","5.93","56.36","0.21","0.32","0.22","7.77","68.06","1.89","42.86","0.49","7.33","85.29","","","0","0","","",""
"J. De Gracia","Panama 1.","Plaza Amador","GK","29","125000","","20","1937","0","0","0","0","Panama","right","195","no","1.57","0.16","100","0.54","80","0.05","2.53","0","0","0","0","0","0","0","0","0","0.05","0","0.05","0","0","0","0","19.81","86.65","11.39","79.62","6.1","65.49","0","0","0","1.57","55.17","0.05","0","0","5.18","72.92","0.86","4.27","79.75","0.94","1.46","0.079","1.67"
"D. Contreras","Panama 1.","Independiente","CF, LAMF, LWF","24","150000","","23","1923","11","7.45","0","1.16","Panama","right","180","no","6.22","5.68","56.52","3.7","41.33","0.05","4.41","0.49","0.37","0.25","40","1.98","35","27.5","0.44","55.56","2.62","52.83","11.95","32.23","2.37","1.43","0.25","24.99","76.28","7.36","65.77","1.63","45.45","0.06","0.44","0.25","3.61","64.38","1.38","39.29","0.69","3.31","70.15","","","0","0","","",""
"J. Simons","Panama 1.","CD Universitario","RAMF, RWF, RW","28","75000","","25","1880","2","2.41","1","1.93","Panama","","172","no","5.01","6.15","50","2.75","41.18","0.05","2.43","0.11","0.13","0","44","2.37","40.91","4.545","1.78","45.45","3.4","44.44","12.08","39.29","1.35","2.21","0.32","22.59","74.94","6.26","58.62","2.05","47.37","0.1","0.27","0.32","3.45","65.63","2.48","45.65","0.49","3.88","83.33","","","0","0","","",""
"V. Pimentel","Panama 1.","Sporting San Miguelito","CF, RCMF, LCMF","34","75000","2026-12-31","26","1867","3","3.21","1","1.79","Panama","right","185","no","8","6.46","60.33","10.14","45.26","0.21","4.86","0.16","0.17","0.05","24","1.28","29.17","12.5","0.43","12.5","0.85","50","8.96","26.79","2.72","0.85","0","33.45","80.86","12","73.78","2.88","55.56","0.1","0.48","0.27","5.39","68.32","1.81","61.76","1.33","5.55","83.65","","","0","0","","",""
"F. Palacios","Panama 1.","San Francisco","RB, RCB, CB","35","75000","","21","1860","0","0.47","0","0.45","Panama","right","175","no","6.48","4.5","60.71","3.96","64.86","0.48","5.49","0","0.03","0","5","0.27","20","0","1.02","26.32","0.75","50","2.73","33.33","0.43","0.38","0.05","33.11","79.94","15.38","70.38","3.8","40.85","0.02","0","0","5.09","64.21","1.23","39.13","0.16","7.39","73.91","","","0","0","","",""
"J. González","Panama 1.","Herrera","RCMF, LCMF, RDMF","18","0","","27","1858","0","0.38","3","0.84","Panama","","172","no","4.98","6.37","54.78","2.16","28.21","0.06","2.18","0","0.02","0","9","0.5","0","0","0.33","33.33","1.88","55.88","8.86","30","0.55","1.05","0","23.97","82.91","8.52","70.13","2.99","51.85","0.05","0.11","0.11","4.1","62.16","0.83","33.33","0.28","3.49","73.02","","","0","0","","",""
"Rudy Yearwood","Panama 1.","Tauro","DMF, RCB, CB","30","100000","2026-12-31","21","1855","0","0.88","0","0.17","Panama","","0","no","8.25","5.87","59.5","5.09","68.57","0.15","6.6","0","0.04","0","8","0.39","37.5","0","0.05","100","0.97","60","3.98","45.12","0.68","0.44","0","31.88","82.8","14.85","75.16","3.54","63.01","0.01","0","0.05","4.95","66.67","0.34","28.57","0.05","6.7","69.57","","","0","0","","",""
"J. Fuentes","Panama 1.","UMECIT","DMF, RCMF, RDMF","34","0","","21","1827","0","0.33","0","0.18","Panama","right","182","no","10.98","8.07","63.29","3.47","47.06","0.26","7.9","0","0.02","0","7","0.36","57.14","0","0.05","0","1.28","44","8.22","39.13","0.2","0.97","0.1","30.75","84.55","9.96","72.31","3.32","60","0.01","0.1","0.05","4.49","69.32","0.77","33.33","0.15","4.7","77.17","","","0","0","","",""
"A. Yearwood","Panama 1.","UMECIT","LCB, LB","29","100000","","19","1823","0","0.23","3","2.03","Panama","left","175","no","7.81","4.37","71.83","2.4","41.03","0.31","7.03","0","0.01","0","2","0.12","0","0","0.92","46.67","0.37","50","1.35","54.55","0.31","0.12","0","25.22","74.88","13.72","66.37","7.32","52.1","0.13","0","0.06","5.6","54.95","1.35","45.45","0.25","7.38","75","","","0","0","","",""
"R. Villarreal","Panama 1.","Herrera","CF, RWF, RW","31","0","","23","1821","6","4.93","1","0.78","Panama","","168","no","3.71","3.94","53.62","3.76","27.27","0.06","2.37","0.34","0.28","0","34","1.94","47.06","17.647","0.23","0","2.91","41.18","11.24","36.55","2.45","0.91","0.29","13.92","69.26","4.33","60.53","0.86","46.67","0.04","0.11","0.06","1.71","60","0.97","41.18","0.63","1.6","67.86","","","0","0","","",""
"G. Chiari","Panama 1.","Alianza","AMF, CF","32","100000","2027-12-31","25","1809","3","2.58","1","1.83","Panama","","172","no","4.29","4.19","61.25","0.84","25","0","2.42","0.1","0.13","0","40","2.09","20","7.5","1.05","45","2.72","53.85","10.94","33.49","1.15","1.62","0.21","31.15","78.15","10.99","69.52","3.56","58.82","0.1","0.26","0.47","6.28","65","2.98","47.37","1.05","5.29","84.16","","","0","0","","",""
"F. Bethancourt","Panama 1.","Herrera","DMF, LCMF, RDMF","31","100000","","25","1808","0","0.05","0","0.04","Panama","","175","no","11.17","10.56","58.42","1.83","54.55","0.28","6.15","0","0","0","2","0.11","50","0","0.06","0","0.44","62.5","4.72","47.06","0","0.06","0","22.67","86.03","6.72","71.07","1.39","52","0","0","0","2.94","73.58","0.11","0","0.06","3.22","58.62","","","0","0","","",""
"J. Rivas","Panama 1.","Alianza","RB","30","75000","2026-12-31","20","1806","0","0.12","2","2.15","Panama","right","0","no","11.7","8.34","62.26","3.36","37.5","0.26","8.52","0","0.01","0","7","0.37","28.57","0","3.15","35","1.57","66.67","4.72","45.56","0.21","1.15","0.05","28.64","70.51","13.16","62.95","5.72","53.21","0.11","0","0.26","5.35","65.69","3.09","44.07","0.42","8.76","73.05","","","0","0","","",""
"J. Guerra","Panama 1.","San Francisco","GK","31","125000","2026-12-31","18","1781","0","0","0","0","Panama","","185","no","1.76","0.16","100","0.59","90.91","0","2.45","0","0","0","0","0","0","0","0","0","0","0","0.16","100","0","0","0","19.96","84.8","9.79","70.65","6.12","59.13","0","0","0","2.34","47.73","0.11","0","0","4.31","72.84","0.8","3.25","75.41","0.83","0.56","0.03","1.44"
"Jimar Sánchez","Panama 1.","Plaza Amador","RCB","22","0","","23","1780","0","1.01","0","0.19","Panama","","0","no","10.18","5.57","73.74","5.18","61.96","0.28","10.38","0","0.06","0","15","0.84","6.67","0","0.23","25","1.69","80","4.44","62.03","0.9","2.48","0.23","49.5","84.32","23.46","75.06","6.58","56.41","0.01","0.11","0","8.89","72.78","1.01","33.33","0.34","12.88","80.79","","","0","0","","",""
"J. Sagel","Panama 1.","Veraguas","LW, LAMF, RW","22","0","","26","1778","5","3.12","2","1.81","Panama","left","0","no","5.52","5.34","68.82","2.82","30.61","0.06","2.89","0.17","0.18","0","25","1.44","44","12","1.32","34.78","4.48","60.26","11.26","41.84","2.3","2.07","0.57","18.85","79.88","4.48","76.92","0.92","56.25","0.1","0.17","0.4","1.84","68.75","1.26","54.55","0.63","2.41","83.33","","","0","0","","",""
"J. González","Panama 1.","Independiente","RCMF, LCMF","34","100000","","29","1774","2","1.94","3","1.64","Panama","","0","no","6.3","5.79","45.05","2.48","41.03","0.13","6","0.13","0.12","0","18","1.15","38.89","11.111","1.85","24.14","1.53","50","6.56","29.13","0.95","1.59","0.19","40.23","81.17","13.05","72.68","4.26","70.15","0.1","0.25","0.13","8.15","74.22","2.36","51.35","0.7","7.26","79.82","","","0","0","","",""
"K. Mosquera","Panama 1.","Sporting San Miguelito","GK","26","0","2026-12-31","18","1768","0","0","0","0.18","Panama","","190","no","1.5","0","0","0.75","92.86","0","2.08","0","0","0","0","0","0","0","0","0","0","0","0.05","100","0","0","0","11.1","76.33","7.56","67.38","6.28","62.39","0.01","0","0","4.02","64","0.21","0","0.05","4.83","81.11","0.64","2.31","72.09","0.62","-0.41","-0.022","1.82"
"Jair Modelo","Panama 1.","Independiente","LB, LWB","21","0","","22","1763","0","0.2","4","3.31","Panama","","0","no","10.52","6.61","76.7","4.04","60.32","0.06","8","0","0.01","0","1","0.06","0","0","3.46","35.19","2.44","63.16","6.29","42.86","0.58","2.37","0.06","32.78","76.52","12.51","70.26","3.46","48.15","0.21","0","0.58","3.98","66.13","2.95","39.13","0.45","7.51","73.5","","","0","0","","",""
"A. De los Ríos","Panama 1.","Potros del Este","LCMF, RWF, RW","32","100000","","21","1761","1","0.98","1","1.01","Panama","","0","no","9.12","7.98","65.71","2.34","41.46","0.11","5.09","0","0.06","0","6","0.34","50","0","0.74","38.46","1.6","60.71","7.07","47.58","0.68","0.85","0","39.67","81.61","16.13","69.61","4.27","50.67","0.06","0.28","0.23","9.23","69.75","1.94","44.12","0.74","7.69","82.22","","","0","0","","",""
"Abdiel Jiménez","Panama 1.","Herrera","RCB","21","0","","20","1755","1","1.18","1","0.39","Panama","","0","no","10.05","7.69","68.67","2.46","41.67","0.26","6.62","0.05","0.06","0","10","0.51","30","10","0.26","20","0.67","53.85","2.36","47.83","0.46","0.56","0.1","23.95","71.09","13.49","61.22","6.92","48.89","0.02","0","0.05","5.33","56.73","0.51","20","0.1","6.36","64.52","","","0","0","","",""
